PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2026-05-03,13:06:54.53,1,1,"Roman, Ty",10111173,Left,LOU_CAJ,"Maginnis, Wills",815491,Right,GEO_PAN,Undefined,1,Top,0,0,0,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,90.99759,-3.644956,2.418903,1929.493963,137.066046,10:30,6.14796,-1.74572,5.72384,-18.57718,15.41343,-13.34308,1.19723,-0.60327,83.58112,-7.116397,0.032231,0.419615,,,,,,,,,,,,7.50556,9.17343,1.55229,50,5.83163,-5.0013,-131.88622,-9.01649,13.25779,27.29215,-15.97011,LOU_CAJ,GEO_PAN,LouisianaLafayette,D1,SBELT,20260503-LouisianaLafayette-1,de677540-471a-11f1-8e77-917a05731ea6,89.82627,,,7.41647,,,,,,,7038045e-add2-44b6-b750-5a70a13973b3,2026-05-03,18:06:54.53,2026-05-03T13:06:54.5325056-05:00,2026-05-03T18:06:54.5325056Z,,v3,5075,471304,,"Brown, Colt",1000134926,Right,LOU_CAJ,fddd8d54-c0bd-4baa-848f-cf31f3045cfc,54.77728,-132.87114,13.64608,6.14662,-8.44016,-7.98506,1.74141,-5.47975,6.62889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
2,2026-05-03,13:07:08.39,1,2,"Roman, Ty",10111173,Left,LOU_CAJ,"Maginnis, Wills",815491,Right,GEO_PAN,Undefined,1,Top,0,1,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,90.75851,-4.052192,2.772702,2025.047036,147.169957,11:00,6.06143,-1.73449,5.5497,-16.11465,18.2554,-11.08721,0.92114,-0.06541,83.48861,-7.073226,0.797644,0.421951,,,,,,,,,,,,6.39792,10.65993,1.50219,50,5.69946,-5.88612,-131.43613,-9.8413,11.25331,26.4289,-13.42425,LOU_CAJ,GEO_PAN,LouisianaLafayette,D1,SBELT,20260503-LouisianaLafayette-1,e6aa2c70-471a-11f1-8e77-917a05731ea6,89.32902,,,7.2699,,,,,,,7038045e-add2-44b6-b750-5a70a13973b3,2026-05-03,18:07:08.39,2026-05-03T13:07:08.3908096-05:00,2026-05-03T18:07:08.3908096Z,,v3,5075,471304,,"Brown, Colt",1000134926,Right,LOU_CAJ,fd425ff3-3097-48e5-b7b9-e5257fb86500,54.95169,-132.42807,13.21445,6.05936,-9.33745,-6.71212,1.73104,-6.30847,5.62666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
3,2026-05-03,13:07:23.33,1,3,"Roman, Ty",10111173,Left,LOU_CAJ,"Maginnis, Wills",815491,Right,GEO_PAN,Undefined,1,Top,0,2,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,91.05553,-1.611597,2.044794,2090.168568,140.678597,10:45,6.0114,-1.80411,5.507,-18.30769,15.85745,-12.10575,2.97722,-0.8998,83.30861,-5.04523,-0.111494,0.420691,,,,,,,,,,,,6.64678,8.76174,1.63387,50,5.85851,-4.16567,-132.11323,-4.3297,11.77071,27.62332,-16.65799,LOU_CAJ,GEO_PAN,LouisianaLafayette,D1,SBELT,20260503-LouisianaLafayette-1,ef950a80-471a-11f1-8e77-917a05731ea6,89.59652,,,7.74692,,,,,,,7038045e-add2-44b6-b750-5a70a13973b3,2026-05-03,18:07:23.33,2026-05-03T13:07:23.3308672-05:00,2026-05-03T18:07:23.3308672Z,,v3,5075,471304,,"Brown, Colt",1000134926,Right,LOU_CAJ,d092e8b3-1b75-4733-a53d-5b72d55abe51,54.99176,-133.15286,13.81166,6.00967,-3.70276,-8.32899,1.79898,-4.60866,5.88535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
4,2026-05-03,13:07:38.65,1,4,"Roman, Ty",10111173,Left,LOU_CAJ,"Maginnis, Wills",815491,Right,GEO_PAN,Undefined,1,Top,0,2,1,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,91.039,-3.479278,2.965078,2061.980011,146.134815,10:45,6.01259,-1.71611,5.59554,-15.54973,18.91347,-11.89056,1.45994,0.06388,82.72836,-6.433388,0.845839,0.422522,,,,,,,,,,,,6.93504,10.98064,1.46978,50,5.70386,-6.29795,-131.74099,-8.49564,12.10793,29.70343,-13.00288,LOU_CAJ,GEO_PAN,LouisianaLafayette,D1,SBELT,20260503-LouisianaLafayette-1,f8b46610-471a-11f1-8e77-917a05731ea6,89.20827,,,8.31064,,,,,,,7038045e-add2-44b6-b750-5a70a13973b3,2026-05-03,18:07:38.65,2026-05-03T13:07:38.6504704-05:00,2026-05-03T18:07:38.6504704Z,,v3,5075,471304,,"Brown, Colt",1000134926,Right,LOU_CAJ,cd4770da-abcd-4c3f-9788-17920a7f0921,54.9038,-132.84204,14.85171,6.00984,-8.01365,-6.50144,1.71156,-6.74677,6.05397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
5,2026-05-03,13:07:56.15,1,5,"Roman, Ty",10111173,Left,LOU_CAJ,"Maginnis, Wills",815491,Right,GEO_PAN,Undefined,1,Top,0,2,2,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,82.98896,-1.180927,0.883553,1597.655923,129.334848,10:15,6.15005,-1.86728,5.34091,-29.11222,12.31343,-13.41107,2.61591,-2.15593,76.02899,-6.548377,-1.500682,0.46324,,,,,,,,,,,,6.953,6.91,1.79746,50,6.02295,-1.2898,-120.43265,-3.46896,10.20939,23.43824,-22.02776,LOU_CAJ,GEO_PAN,LouisianaLafayette,D1,SBELT,20260503-LouisianaLafayette-1,032a7800-471b-11f1-8e77-917a05731ea6,81.36698,,,6.95997,,,,,,,7038045e-add2-44b6-b750-5a70a13973b3,2026-05-03,18:07:56.15,2026-05-03T13:07:56.1562624-05:00,2026-05-03T18:07:56.1562624Z,,v3,5075,471304,,"Brown, Colt",1000134926,Right,LOU_CAJ,5b3a3604-a662-4bac-8fbf-1deb73ed48b5,55.15746,-121.43223,11.71912,6.15086,-2.52953,-11.01388,1.86175,-1.72521,5.1047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
6,2026-05-03,13:08:14.06,1,6,"Roman, Ty",10111173,Left,LOU_CAJ,"Maginnis, Wills",815491,Right,GEO_PAN,Undefined,1,Top,0,3,2,Fastball,Sinker,InPlay,Undefined,GroundBall,Out,1,0,,91.60507,-3.253295,3.142426,2068.512141,134.979981,10:30,5.95253,-1.9058,5.52989,-18.95824,15.0317,-13.90859,1.3236,-0.12433,83.60401,-6.796486,0.665967,0.419611,42.78717,-67.416859,-133.090461,,,,,2.21076,2.21076,-7.957461,0.025125,7.98008,8.87414,1.64232,50,5.65682,-6.66268,-132.62134,-8.19348,14.17375,29.08655,-16.4123,LOU_CAJ,GEO_PAN,LouisianaLafayette,D1,SBELT,20260503-LouisianaLafayette-1,0dd1ac10-471b-11f1-8e77-917a05731ea6,89.82717,1.46435,,8.00106,,,,2.60555,1.46435,0.13872,7038045e-add2-44b6-b750-5a70a13973b3,2026-05-03,18:08:14.06,2026-05-03T13:08:14.0629504-05:00,2026-05-03T18:08:14.0629504Z,GroundBall,v3,5075,471304,,"Brown, Colt",1000134926,Right,LOU_CAJ,0aeef8e0-f92a-454d-bd2f-0278d62474bd,54.97045,-133.70702,14.54327,5.95122,-7.58088,-8.20615,1.90089,-7.19173,7.08687,,2.60594,-16.55982,,,,,,,,1.46573,-58.28192,,,,,,,,0.13913,-17.70211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Estimated,Estimated,,,
7,2026-05-03,13:08:52.38,2,1,"Roman, Ty",10111173,Left,LOU_CAJ,"Beverley, John",831242,Right,GEO_PAN,Undefined,1,Top,1,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,91.83979,-3.768035,3.506971,1986.263079,145.95166,10:45,6.12667,-1.56981,5.53304,-15.06839,18.38879,-11.75213,1.33707,0.73311,84.76543,-6.595732,1.416756,0.416309,,,,,,,,,,,,6.86197,10.56934,1.27323,50,5.78867,-7.63482,-133.01227,-9.2643,12.42314,25.70925,-13.03895,LOU_CAJ,GEO_PAN,LouisianaLafayette,D1,SBELT,20260503-LouisianaLafayette-1,24aa36a0-471b-11f1-8e77-917a05731ea6,90.5395,,,7.07436,,,,,,,7038045e-add2-44b6-b750-5a70a13973b3,2026-05-03,18:08:52.38,2026-05-03T13:08:52.3808768-05:00,2026-05-03T18:08:52.3808768Z,,v3,5075,471304,,"Brown, Colt",1000134926,Right,LOU_CAJ,2b1e5799-ae5e-4214-a535-22dd566886f9,54.96859,-133.96918,12.85462,6.12446,-8.77898,-6.51948,1.56601,-8.09722,6.21157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
8,2026-05-03,13:09:08.04,2,2,"Roman, Ty",10111173,Left,LOU_CAJ,"Beverley, John",831242,Right,GEO_PAN,Undefined,1,Top,1,1,0,Fastball,Sinker,InPlay,Undefined,GroundBall,Out,1,0,,90.80162,-2.648675,3.055473,1906.782417,130.143239,10:15,6.17127,-1.60068,5.51328,-20.83068,13.37804,-14.65375,1.95331,0.03806,83.73476,-6.506786,0.446553,0.420959,82.23745,-14.039693,-5.670374,,,,,11.8911,5.98057,-8.133355,0.077988,8.22796,7.74996,1.34445,50,5.92602,-6.38645,-131.68776,-6.83029,14.57261,25.71463,-18.44797,LOU_CAJ,GEO_PAN,LouisianaLafayette,D1,SBELT,20260503-LouisianaLafayette-1,2dfe36c0-471b-11f1-8e77-917a05731ea6,89.53946,2.28709,,7.06685,,,,2.67024,2.28709,-0.77865,7038045e-add2-44b6-b750-5a70a13973b3,2026-05-03,18:09:08.04,2026-05-03T13:09:08.0414208-05:00,2026-05-03T18:09:08.0414208Z,GroundBall,v3,5075,471304,,"Brown, Colt",1000134926,Right,LOU_CAJ,d13dea9e-d8d5-4862-aedd-770ed3786146,54.98821,-132.65823,12.85731,6.17066,-6.13407,-9.22398,1.59585,-6.93642,7.2863,180,2.66697,116.70023,,,,,,,,2.28791,-29.32602,,,,,,,,-0.77832,-11.58729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,
9,2026-05-03,13:09:42.98,3,1,"Roman, Ty",10111173,Left,LOU_CAJ,"Griffith, Cole",807519,Right,GEO_PAN,Undefined,1,Top,2,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,91.56241,-2.750907,3.178846,1923.942438,143.436923,10:45,6.1527,-1.68223,5.51676,-17.30044,16.29914,-11.3554,2.13284,0.34689,84.4923,-5.979597,1.15857,0.417194,,,,,,,,,,,,6.55776,9.23737,1.41303,50,5.90111,-6.87081,-132.77399,-6.97265,11.8293,25.63195,-15.51114,LOU_CAJ,GEO_PAN,LouisianaLafayette,D1,SBELT,20260503-LouisianaLafayette-1,42d2b3f0-471b-11f1-8e77-917a05731ea6,90.34743,,,7.07011,,,,,,,7038045e-add2-44b6-b750-5a70a13973b3,2026-05-03,18:09:42.98,2026-05-03T13:09:42.9817856-05:00,2026-05-03T18:09:42.9817856Z,,v3,5075,471304,,"Brown, Colt",1000134926,Right,LOU_CAJ,6cd910d2-4bfc-4fc8-9e23-cf5f3eea85db,54.98437,-133.73276,12.81597,6.15107,-6.39245,-7.75557,1.67831,-7.31329,5.91465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,2026-05-03,13:09:59.32,3,2,"Roman, Ty",10111173,Left,LOU_CAJ,"Griffith, Cole",807519,Right,GEO_PAN,Undefined,1,Top,2,0,1,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,91.3155,-1.715841,2.952822,2048.271881,149.341756,11:00,6.26085,-1.46299,5.29897,-16.46773,17.61225,-9.8367,3.27501,0.49198,83.97781,-4.799104,1.209821,0.420166,,,,,,,,,,,,5.66587,9.56434,1.20173,50,6.09291,-6.375,-132.4388,-4.5278,10.15125,25.96762,-15.03814,LOU_CAJ,GEO_PAN,LouisianaLafayette,D1,SBELT,20260503-LouisianaLafayette-1,4c8e2870-471b-11f1-8e77-917a05731ea6,89.70846,,,7.33769,,,,,,,7038045e-add2-44b6-b750-5a70a13973b3,2026-05-03,18:09:59.32,2026-05-03T13:09:59.3289216-05:00,2026-05-03T18:09:59.3289216Z,,v3,5075,471304,,"Brown, Colt",1000134926,Right,LOU_CAJ,3f4c7c5e-d0cf-47af-bf58-9c0ce4994c27,55.20045,-133.45457,12.98381,6.25852,-3.93955,-7.51907,1.45887,-6.77208,5.07562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
