PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,03/29/26,36:46.2,1,1,"Roberts, Cole",831239,Right,GEO_PAN,"Cotton, Jackson",1000437468,Left,TEX_BOB,Undefined,1,Top,0,0,0,Fastball,Four-Seam,InPlay,Undefined,Popup,Out,1,0,,86.58852,-3.148443,-2.289009,2051.390144,189.663051,12:15,5.88498,1.27987,6.29984,-15.30052,21.24974,3.42981,1.70364,-0.5446,79.78439,-6.077682,-1.669452,0.435128,80.58173,58.463449,-30.260086,,69.49012,103.09189,-85.27088,156.10126,68.63017,-52.951884,5.24512,-2.39914,12.26776,-1.11324,50,5.64574,4.89739,-125.70821,-7.30621,-3.86336,23.97081,-12.41909,GEO_PAN,TEX_BOB,GeorgiaState,D1,SBELT,20260329-GeorgiaState-1,1cd87ab0-2b85-11f1-8fca-c938fb99d9a6,86.62389,111.4137,,6.80414,,,,1.548,1.73726,0.52756,bb5386dc-2b1c-43db-9614-743b6584632a,3/29/2026,36:46.2,2026-03-29T11:36:46.1660000-04:00,2026-03-29T15:36:46.1660000Z,Popup,v3,471304,471452,10291,"Grantham, Lucas",838172,Right,GEO_PAN,ed2e6278-f9e9-458a-a37c-0043e932e45b,54.20446,-126.5074,11.98541,5.88242,-6.89215,-6.20954,-1.27867,5.02619,-1.93168,156.011417,1.53176,53.58352,-22.88576,7.10377,-0.94685,-0.29824,0.1596,-0.02632,0.00152,1.71574,101.1579,-30.3031,5.66558,-2.21224,0.71181,-0.1324,0.01225,-0.00044,0.53057,-31.24901,0.31658,0.30616,0.4706,-0.37018,0.11182,-0.01564,0.00084,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
2,03/29/26,37:20.0,2,1,"Roberts, Cole",831239,Right,GEO_PAN,"Galloway, Rashawn",1000183398,Right,TEX_BOB,Undefined,1,Top,1,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,89.15011,-3.207081,-1.728306,2245.47791,189.752909,12:15,5.97698,1.16423,6.18595,-8.53418,26.75525,4.37717,2.29989,-0.06744,80.4232,-4.957439,-0.939227,0.427557,,,,,,,,,,,,-2.79335,15.17284,-1.03581,50,5.72981,3.71353,-129.15364,-7.33497,-4.65668,30.17415,-6.8801,GEO_PAN,TEX_BOB,GeorgiaState,D1,SBELT,20260329-GeorgiaState-1,30fabee0-2b85-11f1-8fca-c938fb99d9a6,88.15777,,,8.72691,,,,,,,bb5386dc-2b1c-43db-9614-743b6584632a,3/29/2026,37:20.0,2026-03-29T11:37:19.9910000-04:00,2026-03-29T15:37:19.9910000Z,,v3,471304,471452,10291,"Grantham, Lucas",838172,Right,GEO_PAN,15336512-0953-4d97-a273-ccaa86ff5950,54.3133,-130.15745,15.08708,5.97002,-7.10609,-3.44005,-1.16192,3.86845,-2.32834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
3,03/29/26,37:35.8,2,2,"Roberts, Cole",831239,Right,GEO_PAN,"Galloway, Rashawn",1000183398,Right,TEX_BOB,Undefined,1,Top,1,0,1,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,79.53895,-2.912217,-2.228409,2367.279062,146.9668,11:00,5.72087,1.50078,6.08939,-27.58635,16.73469,-9.89288,0.72355,-1.38617,72.65148,-8.070462,-4.008835,0.479155,,,,,,,,,,,,4.45957,9.98973,-1.32345,50,5.48127,4.84186,-115.2834,-6.62759,5.944,23.35215,-18.85915,GEO_PAN,TEX_BOB,GeorgiaState,D1,SBELT,20260329-GeorgiaState-1,3a613590-2b85-11f1-8fca-c938fb99d9a6,78.66433,,,6.88747,,,,,,,bb5386dc-2b1c-43db-9614-743b6584632a,3/29/2026,37:35.8,2026-03-29T11:37:35.7610000-04:00,2026-03-29T15:37:35.7610000Z,,v3,471304,471452,10291,"Grantham, Lucas",838172,Right,GEO_PAN,6b480a9a-1776-4bcb-a1ec-d50952fb4f0a,54.41248,-116.17376,11.67607,5.72026,-5.90853,-9.42958,-1.50374,4.61523,2.972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
4,03/29/26,37:53.4,2,3,"Roberts, Cole",831239,Right,GEO_PAN,"Galloway, Rashawn",1000183398,Right,TEX_BOB,Undefined,1,Top,1,1,1,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,87.82631,-1.364238,-1.134645,2052.116953,190.187926,12:15,6.01129,1.08443,6.03622,-12.82296,23.37608,3.98307,3.6789,0.3655,79.78589,-3.875481,-0.418171,0.433032,68.68513,35.126476,166.162484,2739.365774,-108.14468,37.92708,20.11664,183.28677,69.06601,171.529592,2.755404,-2.38886,12.80442,-0.99797,50,5.89781,2.36309,-127.51096,-3.33066,-3.90974,27.66669,-11.21752,GEO_PAN,TEX_BOB,GeorgiaState,D1,SBELT,20260329-GeorgiaState-1,44e10b80-2b85-11f1-8fca-c938fb99d9a6,87.04311,38.76303,,8.04042,,,,0.28231,3.69128,-0.33166,bb5386dc-2b1c-43db-9614-743b6584632a,3/29/2026,37:53.4,2026-03-29T11:37:53.4350000-04:00,2026-03-29T15:37:53.4350000Z,FlyBall,v3,471304,471452,10291,"Grantham, Lucas",838172,Right,GEO_PAN,d7d7d58b-43f6-4c6c-843d-8360ac314657,54.46527,-128.47616,13.83334,6.00718,-2.93932,-5.60876,-1.08279,2.49948,-1.95487,333.416044,0.28238,-80.00533,4.39497,0.17926,0.21233,-0.26175,0.15431,-0.04182,0.00421,3.69136,57.95985,-26.89907,2.92977,-0.50316,0.02753,0.02087,-0.00479,0.00025,-0.33167,19.70676,-4.90432,0.84611,-0.26353,0.12702,-0.05934,0.01567,-0.00161,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
5,03/29/26,38:13.4,2,4,"Roberts, Cole",831239,Right,GEO_PAN,"Galloway, Rashawn",1000183398,Right,TEX_BOB,Undefined,1,Top,1,1,2,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,90.01592,-1.04769,-0.92859,1957.894738,183.286972,12:00,6.05724,0.91758,5.75031,-13.22115,21.25194,1.16091,3.97983,0.14971,82.57452,-3.587722,-0.720862,0.422583,67.10265,46.641516,167.656878,3782.734988,-108.43924,57.22731,18.46426,194.30573,71.83262,171.54996,3.460873,-0.83772,11.43697,-0.84115,50,5.96226,2.07028,-130.79561,-2.75576,-1.45871,26.25218,-12.25926,GEO_PAN,TEX_BOB,GeorgiaState,D1,SBELT,20260329-GeorgiaState-1,50d7f110-2b85-11f1-8fca-c938fb99d9a6,89.19545,57.61927,,7.4414,,,,0.46067,4.09986,-0.11523,bb5386dc-2b1c-43db-9614-743b6584632a,3/29/2026,38:13.4,2026-03-29T11:38:13.3630000-04:00,2026-03-29T15:38:13.3630000Z,Popup,v3,471304,471452,10291,"Grantham, Lucas",838172,Right,GEO_PAN,83b2ad44-9d26-4a98-bcc0-845469f440a9,54.75246,-131.74603,13.12609,6.05399,-2.31193,-6.12963,-0.91706,2.12309,-0.72936,345.645944,0.45991,-65.98419,0.63063,1.63799,-0.72152,0.22801,-0.02955,-0.00131,0.00044,4.10044,71.53481,-27.7995,3.07795,-0.21189,-0.21582,0.10377,-0.01915,0.00131,-0.11494,14.4344,-2.92969,0.4835,0.03764,-0.07679,0.02586,-0.00366,0.00019,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
6,03/29/26,38:33.5,2,5,"Roberts, Cole",831239,Right,GEO_PAN,"Galloway, Rashawn",1000183398,Right,TEX_BOB,Undefined,1,Top,1,1,2,Slider,Slider,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,79.55064,-0.366307,-1.849228,2263.112885,135.318103,10:30,5.82175,1.37152,6.1113,-29.37659,14.19536,-12.76993,3.03479,-1.40325,73.35932,-5.851859,-4.147376,0.475089,20.83691,18.604308,170.52778,,,,,48.53694,48.53694,170.689979,0.514441,6.01583,7.84182,-1.22363,50,5.77822,4.21604,-115.58023,-1.57202,8.18319,20.41455,-21.507,GEO_PAN,TEX_BOB,GeorgiaState,D1,SBELT,20260329-GeorgiaState-1,5cce8880-2b85-11f1-8fca-c938fb99d9a6,79.33767,2.95157,,6.19132,,,,,,,bb5386dc-2b1c-43db-9614-743b6584632a,3/29/2026,38:33.5,2026-03-29T11:38:33.5400000-04:00,2026-03-29T15:38:33.5400000Z,GroundBall,v3,471304,471452,10291,"Grantham, Lucas",838172,Right,GEO_PAN,67fdfdc3-9bed-4d7f-a522-f9ade1744cac,54.38849,-116.35278,10.20727,5.8223,-0.75814,-10.7535,-1.37731,3.90637,4.09159,355.13572,-6.53241,-28.56888,-123.24365,54.63188,-26.96914,14.08997,-7.24413,3.11184,-0.76553,2.15252,9.74981,-31.20251,10.00922,-4.94517,2.58126,-1.32651,0.56925,-0.1398,2.00377,4.76655,15.69523,-6.95525,3.42957,-1.79158,0.92086,-0.39532,0.09716,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,High,,,
7,03/29/26,39:06.5,2,6,"Roberts, Cole",831239,Right,GEO_PAN,"Galloway, Rashawn",1000183398,Right,TEX_BOB,Undefined,1,Top,1,1,2,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,78.12122,-1.777899,-1.450238,2255.087754,124.528537,10:15,5.81843,1.19503,6.10354,-38.02813,7.86678,-9.14288,1.00406,-0.90842,71.35496,-8.827853,-3.09955,0.487589,,,,,,,,,,,,4.31421,5.04977,-1.07855,50,5.66159,3.19074,-113.373,-4.6194,5.54659,23.08892,-25.6818,GEO_PAN,TEX_BOB,GeorgiaState,D1,SBELT,20260329-GeorgiaState-1,7085d5e0-2b85-11f1-8fca-c938fb99d9a6,77.30376,,,6.76626,,,,,,,bb5386dc-2b1c-43db-9614-743b6584632a,3/29/2026,39:06.5,2026-03-29T11:39:06.5430000-04:00,2026-03-29T15:39:06.5430000Z,,v3,471304,471452,10291,"Grantham, Lucas",838172,Right,GEO_PAN,1be077e1-c7ed-4696-8b2d-c8a30594d472,54.39922,-114.2654,11.54446,5.82095,-3.62677,-12.8409,-1.19773,2.97636,2.7733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
8,03/29/26,39:24.1,2,7,"Roberts, Cole",831239,Right,GEO_PAN,"Galloway, Rashawn",1000183398,Right,TEX_BOB,Undefined,1,Top,1,2,2,Fastball,Four-Seam,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,87.71193,-2.209988,-1.350302,2150.482314,183.086129,12:00,5.95154,0.97303,6.33896,-9.86186,26.46021,1.35358,3.09331,-0.15769,78.81533,-4.22268,-1.105508,0.433767,,,,,,,,,,,,-1.13717,14.78237,-0.87525,50,5.78504,2.94126,-127.15267,-5.02355,-1.83,30.21711,-8.38544,GEO_PAN,TEX_BOB,GeorgiaState,D1,SBELT,20260329-GeorgiaState-1,7b05abd0-2b85-11f1-8fca-c938fb99d9a6,86.89557,,,8.8966,,,,,,,bb5386dc-2b1c-43db-9614-743b6584632a,3/29/2026,39:24.1,2026-03-29T11:39:24.1180000-04:00,2026-03-29T15:39:24.1180000Z,,v3,471304,471452,10291,"Grantham, Lucas",838172,Right,GEO_PAN,0c463063-f10f-46ea-97d5-40e0733b4ee4,54.15829,-128.13705,15.10855,5.94424,-4.75037,-4.19272,-0.97204,3.00088,-0.915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.48664,3.11819,1.821901,1.296289,-1.78314,2.85231,0.21902,-4.5212,5.61203,4.52886,66.17015,11.03497,58.6716,-4.45532,61.27847,-5.29815,5.65296,23.74078,-15.15098,4.51143,41.70519,0.07346,High,High,High,,,High,Medium,Medium
9,03/29/26,40:01.9,3,1,"Roberts, Cole",831239,Right,GEO_PAN,"Salas, Manuel",1000367412,Left,TEX_BOB,Undefined,1,Top,2,0,0,ChangeUp,Changeup,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,78.70798,-0.600076,-1.898817,1364.845364,231.034133,1:45,5.86766,1.2918,6.27667,-32.17687,12.26855,13.42406,2.63276,0.65944,72.16063,-6.631527,0.528511,0.479827,,,,,,,,,,,,-7.51119,6.97213,-1.15774,50,5.80761,3.31816,-114.36778,-2.08558,-9.93913,21.27643,-22.94819,GEO_PAN,TEX_BOB,GeorgiaState,D1,SBELT,20260329-GeorgiaState-1,918ba990-2b85-11f1-8fca-c938fb99d9a6,78.55417,,,6.54735,,,,,,,bb5386dc-2b1c-43db-9614-743b6584632a,3/29/2026,40:01.9,2026-03-29T11:40:01.9260000-04:00,2026-03-29T15:40:01.9260000Z,,v3,471304,471452,10291,"Grantham, Lucas",838172,Right,GEO_PAN,dd43c270-1140-45ec-bdac-8062665681df,54.22577,-115.15123,10.63822,5.86885,-1.24056,-11.47409,-1.28666,3.68414,-4.96956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,03/29/26,40:18.7,3,2,"Roberts, Cole",831239,Right,GEO_PAN,"Salas, Manuel",1000367412,Left,TEX_BOB,Undefined,1,Top,2,0,1,ChangeUp,Changeup,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,77.93448,-1.575915,-1.58522,1342.191559,214.188274,1:15,5.82879,1.35041,6.55441,-30.28419,14.6319,8.95481,1.8591,0.64265,71.48288,-7.288032,0.043127,0.482361,24.13491,-68.428681,-127.176904,,,,,1.1618,1.41259,14.65961,0.096282,-5.19957,8.57402,-1.24466,50,5.70687,2.84237,-113.26961,-3.88242,-6.73551,21.25018,-21.06729,GEO_PAN,TEX_BOB,GeorgiaState,D1,SBELT,20260329-GeorgiaState-1,9b8e6040-2b85-11f1-8fca-c938fb99d9a6,78.14153,3.29711,,6.4516,,,,1.91171,3.29711,1.33269,bb5386dc-2b1c-43db-9614-743b6584632a,3/29/2026,40:18.7,2026-03-29T11:40:18.7470000-04:00,2026-03-29T15:40:18.7470000Z,GroundBall,v3,471304,471452,10291,"Grantham, Lucas",838172,Right,GEO_PAN,02486cca-404e-43eb-921b-5c54ce2ee14b,53.94876,-114.00802,10.62509,5.82906,-3.15037,-10.53364,-1.34749,3.07641,-3.36775,,1.91663,-8.18152,,,,,,,,3.31768,-34.2465,,,,,,,,1.33917,-10.78778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,
