PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2026-04-24,18:06:54.37,1,1,"Lewis, Cooper",833489,Left,GEO_PAN,"Morales, Efrain",1000115748,Right,OLD_MON,Undefined,1,Top,0,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,93.36668,-3.239499,2.958351,2255.675587,155.378691,11:15,6.16118,-0.9853,5.61656,-14.10383,18.46729,-7.97138,1.95501,1.11406,85.21207,-5.92016,1.537676,0.41076,,,,,,,,,,,,4.88386,10.60178,0.73772,50,5.87501,-6.6254,-135.20388,-8.09713,9.02925,29.81481,-12.57358,GEO_PAN,OLD_MON,GeorgiaState,D1,SBELT,20260424-GeorgiaState-2,f167e230-4029-11f1-b9d2-c1a323d53da6,91.76275,,,8.15461,,,,,,,f30315af-4ae3-4e16-96ed-bc73a9871491,2026-04-24,22:06:54.37,2026-04-24T18:06:54.3752192-04:00,2026-04-24T22:06:54.3752192Z,,v3,471304,3090,5039b42e4878465598e642fe1014487a,"Carlson, Hunter",830762,Right,GEO_PAN,21a65fc2-6d5e-469b-aea7-4978e17eaad5,54.8858,-136.27702,14.90741,6.15831,-7.64456,-6.28679,0.98204,-6.95039,4.51463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
2,2026-04-24,18:07:13.52,1,2,"Lewis, Cooper",833489,Left,GEO_PAN,"Morales, Efrain",1000115748,Right,OLD_MON,Undefined,1,Top,0,1,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,92.56004,-2.710422,0.287733,2172.553455,168.164258,11:30,6.24677,-1.03614,5.56912,-13.28568,20.08037,-3.96201,2.60568,-1.09751,83.80166,-5.266102,-0.419112,0.415742,,,,,,,,,,,,2.07142,11.28016,1.0139,50,6.00432,-0.48689,-134.09942,-6.72071,3.73754,31.46559,-11.82082,GEO_PAN,OLD_MON,GeorgiaState,D1,SBELT,20260424-GeorgiaState-2,fcc287c0-4029-11f1-b9d2-c1a323d53da6,90.6631,,,8.75839,,,,,,,f30315af-4ae3-4e16-96ed-bc73a9871491,2026-04-24,22:07:13.52,2026-04-24T18:07:13.5273472-04:00,2026-04-24T22:07:13.5273472Z,,v3,471304,3090,5039b42e4878465598e642fe1014487a,"Carlson, Hunter",830762,Right,GEO_PAN,c12b2670-20ee-409c-b455-225c79fd4b68,54.92956,-135.25117,15.7328,6.24241,-6.28803,-5.91041,1.03423,-0.62369,1.86877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
3,2026-04-24,18:07:32.08,1,3,"Lewis, Cooper",833489,Left,GEO_PAN,"Morales, Efrain",1000115748,Right,OLD_MON,Undefined,1,Top,0,1,1,Fastball,Four-Seam,InPlay,Undefined,FlyBall,Triple,0,0,,92.11628,-3.190715,1.929002,2092.149336,165.520512,11:30,6.27289,-0.7788,5.67193,-11.22371,22.2869,-5.45642,2.35783,0.56575,83.61999,-5.378794,0.954674,0.416642,94.47541,27.103882,-16.417522,2051.328222,105.04787,50.00689,-32.6327,363.54711,363.54711,-17.746644,4.478958,3.3476,12.61131,0.61938,50,5.99629,-4.24932,-133.43267,-7.72522,5.99514,30.49532,-9.58875,GEO_PAN,OLD_MON,GeorgiaState,D1,SBELT,20260424-GeorgiaState-2,07cee640-402a-11f1-b9d2-c1a323d53da6,90.46727,66.8625,,8.49629,,,,0.6678,2.30114,-0.58059,f30315af-4ae3-4e16-96ed-bc73a9871491,2026-04-24,22:07:32.08,2026-04-24T18:07:32.0813056-04:00,2026-04-24T22:07:32.0813056Z,FlyBall,v3,471304,3090,5039b42e4878465598e642fe1014487a,"Carlson, Hunter",830762,Right,GEO_PAN,56487825-8ff7-4480-8e3b-4d48cb0e0164,54.82949,-134.5319,15.24766,6.26852,-7.37959,-4.79438,0.77644,-4.46542,2.99757,169.496107,0.66747,118.32602,-19.83579,4.763,-1.08151,0.24334,-0.04649,0.00576,-0.00031,2.30239,63.10081,-16.74733,0.5532,0.19851,-0.13635,0.03872,-0.00525,0.00027,-0.58032,-34.86931,4.05564,-0.72707,0.16799,-0.05427,0.01436,-0.00208,0.00012,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
4,2026-04-24,18:08:25.93,2,1,"Lewis, Cooper",833489,Left,GEO_PAN,"Johnson, William",822847,Right,OLD_MON,Undefined,1,Top,0,0,0,Fastball,Four-Seam,InPlay,Undefined,FlyBall,Out,1,0,,89.92167,-2.551701,1.494837,2009.968487,152.885587,11:00,6.57654,-1.00644,5.30413,-15.78446,19.72974,-9.49264,2.86322,-0.39381,81.88625,-5.537562,-0.189941,0.428916,95.82662,40.570508,-0.366037,3466.368428,109.93999,90.91348,3.62568,335.46071,335.46071,3.782659,5.942151,5.20748,10.98713,0.87786,50,6.33356,-2.97055,-130.32321,-6.31135,8.92215,28.35297,-13.34939,GEO_PAN,OLD_MON,GeorgiaState,D1,SBELT,20260424-GeorgiaState-2,27ea8100-402a-11f1-b9d2-c1a323d53da6,87.87833,124.24992,,8.03542,,,,1.57217,2.86627,0.38421,f30315af-4ae3-4e16-96ed-bc73a9871491,2026-04-24,22:08:25.93,2026-04-24T18:08:25.9308032-04:00,2026-04-24T22:08:25.9308032Z,FlyBall,v3,471304,3090,5039b42e4878465598e642fe1014487a,"Carlson, Hunter",830762,Right,GEO_PAN,76fde06c-7dba-40a2-8483-66d813f13832,55.19795,-131.44921,14.17649,6.57368,-5.7812,-6.6747,1.00286,-3.32488,4.46108,191.623031,1.57755,106.65513,-24.00722,5.54044,-0.7268,-0.00078,0.01694,-0.00233,0.0001,2.86271,91.4596,-19.66721,1.29191,-0.22831,0.03412,-0.00028,-0.00054,4E-05,0.38465,-0.68508,3.74229,-1.27547,0.23433,-0.01568,-0.0027,0.00059,-3E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
5,2026-04-24,18:09:23.43,3,1,"Lewis, Cooper",833489,Left,GEO_PAN,"Leite, Zachary",1000218664,Left,OLD_MON,Undefined,1,Top,1,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,94.4962,-3.649071,2.793584,2222.892918,148.474405,11:00,6.35405,-0.9317,5.63152,-13.30985,18.57481,-10.72942,1.83131,0.78292,85.99926,-6.190212,0.88005,0.406408,,,,,,,,,,,,6.25772,10.80197,0.70072,50,6.03428,-6.1789,-136.76704,-9.13511,11.80327,31.34259,-11.79938,GEO_PAN,OLD_MON,GeorgiaState,D1,SBELT,20260424-GeorgiaState-2,4a2c7e30-402a-11f1-b9d2-c1a323d53da6,92.74528,,,8.49694,,,,,,,f30315af-4ae3-4e16-96ed-bc73a9871491,2026-04-24,22:09:23.43,2026-04-24T18:09:23.4317824-04:00,2026-04-24T22:09:23.4317824Z,,v3,471304,3090,5039b42e4878465598e642fe1014487a,"Carlson, Hunter",830762,Right,GEO_PAN,577712cd-6b9b-450b-aa73-28b7ea136b0d,54.87057,-137.8787,15.67129,6.35087,-8.71661,-5.89969,0.9273,-6.59754,5.90164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
6,2026-04-24,18:09:43.40,3,2,"Lewis, Cooper",833489,Left,GEO_PAN,"Leite, Zachary",1000218664,Left,OLD_MON,Undefined,1,Top,1,1,0,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,93.67016,-1.313207,1.771237,2204.051537,140.649169,10:45,6.35567,-0.94133,5.50053,-15.37284,17.19237,-13.18375,3.84545,-0.38268,84.88041,-4.237351,-0.576755,0.410723,61.33629,35.388568,-161.432366,4166.423308,-106.77112,27.86814,-26.45522,152.27013,58.05558,-167.387716,2.546987,7.17996,9.39012,0.7956,50,6.23077,-3.5823,-135.82558,-3.61005,13.30995,31.88415,-14.76706,GEO_PAN,OLD_MON,GeorgiaState,D1,SBELT,20260424-GeorgiaState-2,561f9330-402a-11f1-b9d2-c1a323d53da6,91.77106,33.10567,,8.78975,,,,0.26807,3.79857,0.3853,f30315af-4ae3-4e16-96ed-bc73a9871491,2026-04-24,22:09:43.40,2026-04-24T18:09:43.4087424-04:00,2026-04-24T22:09:43.4087424Z,FlyBall,v3,471304,3090,5039b42e4878465598e642fe1014487a,"Carlson, Hunter",830762,Right,GEO_PAN,c63d2d43-7579-41ea-a8e2-3b822c8d844b,55.0009,-136.99448,15.94208,6.3532,-3.06868,-7.38353,0.93588,-4.07026,6.65498,35.308206,0.26827,-69.53282,3.68781,0.16632,0.33395,-0.39286,0.2091,-0.05206,0.00493,3.79862,52.09541,-25.78641,2.85577,-0.67283,0.24323,-0.10425,0.02861,-0.00315,0.3853,-23.35345,6.18741,-1.44493,0.48903,-0.27829,0.13818,-0.03697,0.00385,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
7,2026-04-24,18:10:07.46,3,3,"Lewis, Cooper",833489,Left,GEO_PAN,"Leite, Zachary",1000218664,Left,OLD_MON,Undefined,1,Top,1,1,1,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,75.88252,5.60069,-1.694582,2420.449277,322.013196,4:45,6.00437,-1.25272,4.95674,-60.69346,-10.04386,9.07941,6.25775,-2.09772,69.05612,-5.346026,-0.098164,0.512223,,,,,,,,,,,,-4.90118,-5.91697,1.40922,50,6.49895,2.86787,-109.6223,8.56679,-5.97079,19.17186,-39.38231,GEO_PAN,OLD_MON,GeorgiaState,D1,SBELT,20260424-GeorgiaState-2,647eed40-402a-11f1-b9d2-c1a323d53da6,73.58594,,,6.8264,,,,,,,f30315af-4ae3-4e16-96ed-bc73a9871491,2026-04-24,22:10:07.46,2026-04-24T18:10:07.4647552-04:00,2026-04-24T22:10:07.4647552Z,,v3,471304,3090,5039b42e4878465598e642fe1014487a,"Carlson, Hunter",830762,Right,GEO_PAN,47ad2a3f-6d32-4d66-90fe-f58ff7f1b0fb,55.54848,-110.58842,9.58593,6.01725,10.55136,-19.69116,1.25712,3.16875,-2.98539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
8,2026-04-24,18:10:31.23,3,4,"Lewis, Cooper",833489,Left,GEO_PAN,"Leite, Zachary",1000218664,Left,OLD_MON,Undefined,1,Top,1,2,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,92.94643,-1.987853,2.919162,2107.3953,154.361767,11:15,6.31661,-0.8661,5.50205,-15.3004,17.86753,-8.02288,3.17907,1.19814,84.19814,-4.8991,1.49236,0.414506,,,,,,,,,,,,4.88453,9.91398,0.61612,50,6.13251,-6.48114,-134.57376,-5.15407,8.8911,31.22349,-14.12805,GEO_PAN,OLD_MON,GeorgiaState,D1,SBELT,20260424-GeorgiaState-2,72a2ec00-402a-11f1-b9d2-c1a323d53da6,90.93347,,,8.74829,,,,,,,f30315af-4ae3-4e16-96ed-bc73a9871491,2026-04-24,22:10:31.23,2026-04-24T18:10:31.2327680-04:00,2026-04-24T22:10:31.2327680Z,,v3,471304,3090,5039b42e4878465598e642fe1014487a,"Carlson, Hunter",830762,Right,GEO_PAN,a2328ffc-5912-444e-bba7-8d903569c136,54.99722,-135.72825,15.61175,6.31342,-4.63168,-7.06403,0.86184,-6.80989,4.44555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
9,2026-04-24,18:10:53.05,3,5,"Lewis, Cooper",833489,Left,GEO_PAN,"Leite, Zachary",1000218664,Left,OLD_MON,Undefined,1,Top,1,3,1,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,93.06348,-0.822774,1.903195,2073.872474,157.793245,11:15,6.22373,-1.03396,5.55512,-14.29961,18.6695,-7.15678,4.2628,0.14869,84.16196,-3.566437,0.627851,0.413262,,,,,,,,,,,,4.16331,9.98394,0.87403,50,6.14334,-4.14461,-134.9084,-2.36406,7.60724,31.69307,-13.9313,GEO_PAN,OLD_MON,GeorgiaState,D1,SBELT,20260424-GeorgiaState-2,7fa15680-402a-11f1-b9d2-c1a323d53da6,91.20722,,,8.90151,,,,,,,f30315af-4ae3-4e16-96ed-bc73a9871491,2026-04-24,22:10:53.05,2026-04-24T18:10:53.0584064-04:00,2026-04-24T22:10:53.0584064Z,,v3,471304,3090,5039b42e4878465598e642fe1014487a,"Carlson, Hunter",830762,Right,GEO_PAN,823b1417-c43b-4ea2-b5d3-ed8738a8094c,54.94412,-136.06493,15.84654,6.22033,-1.85569,-6.96565,1.03034,-4.42221,3.80362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,2026-04-24,18:11:15.46,3,6,"Lewis, Cooper",833489,Left,GEO_PAN,"Leite, Zachary",1000218664,Left,OLD_MON,Undefined,1,Top,1,3,2,Fastball,Four-Seam,InPlay,Undefined,LineDrive,Single,0,1,,93.79008,-1.702559,2.354317,2099.1273,156.126923,11:15,6.29937,-0.92428,5.52192,-13.83402,18.72025,-7.7813,3.55282,0.62982,84.81806,-4.35623,0.969053,0.410653,97.22808,-4.176354,-22.987176,2657.720549,,,,36.29321,35.71515,-25.429852,0.266326,4.63059,10.28386,0.7245,50,6.14207,-5.21862,-135.87863,-4.45929,8.57689,32.35231,-13.12606,GEO_PAN,OLD_MON,GeorgiaState,D1,SBELT,20260424-GeorgiaState-2,8cff6d30-402a-11f1-b9d2-c1a323d53da6,91.7865,3.43934,,8.97202,,,,-0.50637,3.43934,-0.67849,f30315af-4ae3-4e16-96ed-bc73a9871491,2026-04-24,22:11:15.46,2026-04-24T18:11:15.4611712-04:00,2026-04-24T22:11:15.4611712Z,GroundBall,v3,471304,3090,5039b42e4878465598e642fe1014487a,"Carlson, Hunter",830762,Right,GEO_PAN,04acce47-486e-4d22-ae34-f50442c5316d,54.97818,-137.0588,16.17615,6.29601,-3.98048,-6.56303,0.92057,-5.53149,4.28845,111.639671,-0.5028,130.75046,-21.79723,,,,,,,3.43927,-10.3813,-9.50876,,,,,,,-0.67743,-55.59486,-1.43462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
