PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,04/07/26,07:03.4,1,1,"Crooms, Brian",831244,Right,GEO_PAN,"Collins, Cade",1000072111,Left,WOF_TER,Undefined,1,Top,0,0,0,Sinker,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,91.80032,0.837779,-1.584095,2145.462233,232.987049,1:45,5.53887,0.88696,5.46657,-20.94918,12.46843,15.25906,4.5776,0.67551,84.35962,-3.058383,1.131617,0.416063,,,,,,,,,,,,-8.05528,6.36595,-0.75805,50,5.59841,2.98353,-133.36003,1.20253,-14.63271,26.34797,-20.61004,GEO_PAN,WOF_TER,GeorgiaState,D1,SBELT,20260407-GeorgiaState-1,1cb63130-32ce-11f1-8b01-8bec6a886849,90.59309,,,7.4407,,,,,,,bd5975c0-9ef9-435a-a49c-5ece217a2210,4/7/2026,07:03.4,2026-04-07T18:07:03.4433536-04:00,2026-04-07T22:07:03.4433536Z,,v3,471304,471512,ce8ab81a9f9d4feb99b67699dd265995,"Grantham, Lucas",838172,Right,GEO_PAN,2dfe2ae9-755a-4c91-8220-828617469028,55.03631,-134.35137,13.17399,5.53858,1.97799,-10.30502,-0.88066,3.53408,-7.31636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
2,04/07/26,07:22.1,1,2,"Crooms, Brian",831244,Right,GEO_PAN,"Collins, Cade",1000072111,Left,WOF_TER,Undefined,1,Top,0,1,0,Fastball,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,91.94199,-1.263868,-3.127727,2091.102994,228.468091,1:30,5.50757,0.80951,5.46225,-18.16048,15.25343,16.09402,2.8092,-0.77993,84.49985,-4.657487,-0.266946,0.41604,,,,,,,,,,,,-9.07815,8.35595,-0.54563,50,5.38387,6.5908,-133.44672,-3.5806,-16.48232,26.87478,-17.00298,GEO_PAN,WOF_TER,GeorgiaState,D1,SBELT,20260407-GeorgiaState-1,27d22010-32ce-11f1-8b01-8bec6a886849,90.59808,,,7.44214,,,,,,,bd5975c0-9ef9-435a-a49c-5ece217a2210,4/7/2026,07:22.1,2026-04-07T18:07:22.1088768-04:00,2026-04-07T22:07:22.1088768Z,,v3,471304,471512,ce8ab81a9f9d4feb99b67699dd265995,"Grantham, Lucas",838172,Right,GEO_PAN,526063a6-65e8-4265-9adb-e4a0956a0f9b,55.0438,-134.45865,13.43739,5.50663,-2.94038,-8.50149,-0.80548,7.21142,-8.24116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
3,04/07/26,07:40.8,1,3,"Crooms, Brian",831244,Right,GEO_PAN,"Collins, Cade",1000072111,Left,WOF_TER,Undefined,1,Top,0,1,1,Slider,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,82.01055,-0.563986,-1.307811,2326.213211,129.877215,10:15,5.34435,0.98838,5.0722,-38.10636,4.1761,-3.61886,1.63691,-0.54648,76.28366,-7.453732,-1.947984,0.468006,,,,,,,,,,,,1.51303,2.49685,-0.86115,50,5.26021,2.86857,-119.19171,-2.55676,2.20503,20.10599,-28.53526,GEO_PAN,WOF_TER,GeorgiaState,D1,SBELT,20260407-GeorgiaState-1,32fdc660-32ce-11f1-8b01-8bec6a886849,80.53836,,,5.72688,,,,,,,bd5975c0-9ef9-435a-a49c-5ece217a2210,4/7/2026,07:40.8,2026-04-07T18:07:40.7892992-04:00,2026-04-07T22:07:40.7892992Z,,v3,471304,471512,ce8ab81a9f9d4feb99b67699dd265995,"Grantham, Lucas",838172,Right,GEO_PAN,8e1a2a54-6ed8-4cf9-8654-78cdc25e7c48,55.43363,-120.10479,10.053,5.34689,-1.26088,-14.26763,-0.98914,2.76844,1.10252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
4,04/07/26,08:01.7,1,4,"Crooms, Brian",831244,Right,GEO_PAN,"Collins, Cade",1000072111,Left,WOF_TER,Undefined,1,Top,0,1,2,Sinker,Sinker,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,92.1493,0.204526,-1.740732,2261.066177,231.977021,1:45,5.58324,0.80486,5.41936,-20.0947,13.15804,15.58056,4.10036,0.47203,84.64133,-3.535243,1.029957,0.415035,,,,,,,,,,,,-8.26185,6.86402,-0.66124,50,5.58755,3.34493,-133.85286,-0.24079,-15.10363,26.82281,-19.62584,GEO_PAN,WOF_TER,GeorgiaState,D1,SBELT,20260407-GeorgiaState-1,3f717d10-32ce-11f1-8b01-8bec6a886849,90.8174,,,7.50796,,,,,,,bd5975c0-9ef9-435a-a49c-5ece217a2210,4/7/2026,08:01.6,2026-04-07T18:08:01.6510000-04:00,2026-04-07T22:08:01.6510000Z,,v3,471304,471512,ce8ab81a9f9d4feb99b67699dd265995,"Grantham, Lucas",838172,Right,GEO_PAN,adae1659-c34e-41f2-a4f0-91f329819a47,55.08372,-134.86773,13.4114,5.58262,0.50178,-9.81292,-0.79862,3.9164,-7.55181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.33471,,,,,,,-0.44904,5.01601,0.70689,,,,-0.36465,77.31248,-4.37234,5.15477,25.07723,-15.30118,0.54761,-31.07552,4.53319,High,High,High,,,High,Medium,Low
5,04/07/26,08:36.4,2,1,"Crooms, Brian",831244,Right,GEO_PAN,"Brini, Niko",808843,Left,WOF_TER,Undefined,1,Top,1,0,0,Sinker,Sinker,InPlay,Undefined,GroundBall,Single,0,0,,92.72468,-0.376252,-2.094448,1944.88602,260.312715,2:45,5.14085,1.10069,5.50849,-29.05273,3.56414,15.51209,2.36767,0.43368,85.71124,-5.694931,0.670393,0.411048,100.4531,-3.85847,-15.725297,,,,,29.33365,29.33365,-17.115112,0.20152,-8.41811,2.14811,-0.92878,50,5.08815,4.23647,-134.77707,-2.00793,-15.65123,26.33163,-28.18025,GEO_PAN,WOF_TER,GeorgiaState,D1,SBELT,20260407-GeorgiaState-1,54329950-32ce-11f1-8b01-8bec6a886849,91.69837,2.44861,,7.01344,,,,0.45331,2.44861,-0.42618,bd5975c0-9ef9-435a-a49c-5ece217a2210,4/7/2026,08:36.4,2026-04-07T18:08:36.4402688-04:00,2026-04-07T22:08:36.4402688Z,GroundBall,v3,471304,471512,ce8ab81a9f9d4feb99b67699dd265995,"Grantham, Lucas",838172,Right,GEO_PAN,16a1bff9-8799-476f-b69a-ded0679de691,54.99729,-135.74989,13.16581,5.1431,-0.96682,-14.09012,-1.09597,4.8147,-7.82562,105.742727,0.45486,141.39363,-22.54125,,,,,,,2.44874,-9.92251,-11.06383,,,,,,,-0.42551,-39.88399,-4.1954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
6,04/07/26,09:16.6,3,1,"Crooms, Brian",831244,Right,GEO_PAN,"Tribble, Logan",1000092072,Right,WOF_TER,Undefined,1,Top,1,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,92.33082,-3.300099,-3.193375,2134.724356,219.23634,1:15,5.6391,0.67965,5.54879,-16.97395,16.14619,12.36544,1.13233,-1.27732,85.02735,-6.47109,-0.991866,0.414207,,,,,,,,,,,,-7.05111,9.30973,-0.41116,50,5.34142,6.90088,-133.7749,-8.29307,-12.88399,26.60627,-15.16305,GEO_PAN,WOF_TER,GeorgiaState,D1,SBELT,20260407-GeorgiaState-1,6c203d60-32ce-11f1-8b01-8bec6a886849,90.999,,,7.30347,,,,,,,bd5975c0-9ef9-435a-a49c-5ece217a2210,4/7/2026,09:16.6,2026-04-07T18:09:16.6270976-04:00,2026-04-07T22:09:16.6270976Z,,v3,471304,471512,ce8ab81a9f9d4feb99b67699dd265995,"Grantham, Lucas",838172,Right,GEO_PAN,b629d036-9724-463e-b867-3e24e943550f,54.95413,-134.75661,13.30314,5.63709,-7.73359,-7.58152,-0.67456,7.37627,-6.44199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
7,04/07/26,09:36.2,3,2,"Crooms, Brian",831244,Right,GEO_PAN,"Tribble, Logan",1000092072,Right,WOF_TER,Undefined,1,Top,1,1,0,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,83.38117,-1.605582,-2.651326,2198.400771,150.962483,11:00,5.20315,1.20433,5.33872,-34.12533,6.43441,-2.96138,0.85101,-1.53171,77.68065,-7.798033,-3.177018,0.458373,,,,,,,,,,,,0.86591,3.94957,-0.96262,50,5.03333,5.72791,-121.06996,-4.60734,1.30371,20.45605,-26.22763,GEO_PAN,WOF_TER,GeorgiaState,D1,SBELT,20260407-GeorgiaState-1,77f765f0-32ce-11f1-8b01-8bec6a886849,82.23093,,,5.70051,,,,,,,bd5975c0-9ef9-435a-a49c-5ece217a2210,4/7/2026,09:36.3,2026-04-07T18:09:36.2543616-04:00,2026-04-07T22:09:36.2543616Z,,v3,471304,471512,ce8ab81a9f9d4feb99b67699dd265995,"Grantham, Lucas",838172,Right,GEO_PAN,ea4a7c0d-3c5c-486c-867c-c6b24a8fd9d0,55.16557,-121.93961,10.22803,5.2055,-3.49232,-13.11382,-1.20495,5.67248,0.65186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
8,04/07/26,10:08.4,3,3,"Crooms, Brian",831244,Right,GEO_PAN,"Tribble, Logan",1000092072,Right,WOF_TER,Undefined,1,Top,1,2,0,Sinker,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,92.82336,-1.487048,-4.978497,2032.848208,256.719512,2:30,5.22993,1.09317,5.45688,-27.97793,4.91756,16.70694,1.50077,-2.18692,85.54672,-6.603182,-2.016825,0.4128,,,,,,,,,,,,-9.63772,3.16445,-0.66464,50,5.07902,10.93171,-134.39986,-4.59179,-17.79573,26.53874,-26.33101,GEO_PAN,WOF_TER,GeorgiaState,D1,SBELT,20260407-GeorgiaState-1,8b02e2f0-32ce-11f1-8b01-8bec6a886849,91.30922,,,7.27664,,,,,,,bd5975c0-9ef9-435a-a49c-5ece217a2210,4/7/2026,10:08.4,2026-04-07T18:10:08.4208640-04:00,2026-04-07T22:10:08.4208640Z,,v3,471304,471512,ce8ab81a9f9d4feb99b67699dd265995,"Grantham, Lucas",838172,Right,GEO_PAN,ae545555-7222-4e00-b4b1-e6632d42bdb1,55.04727,-135.39283,13.26937,5.23239,-3.60659,-13.16551,-1.08612,11.59756,-8.89786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
9,04/07/26,10:30.3,3,4,"Crooms, Brian",831244,Right,GEO_PAN,"Tribble, Logan",1000092072,Right,WOF_TER,Undefined,1,Top,1,3,0,Sinker,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,91.59166,-0.91217,-2.016905,2192.498584,225.096899,1:30,5.65175,0.85293,5.57212,-18.22422,15.38922,14.40024,3.28038,0.16812,83.86918,-4.333979,0.55097,0.41728,,,,,,,,,,,,-7.79378,8.33619,-0.68857,50,5.56124,4.02649,-132.97002,-2.72533,-14.00345,27.56354,-17.196,GEO_PAN,WOF_TER,GeorgiaState,D1,SBELT,20260407-GeorgiaState-1,98034940-32ce-11f1-8b01-8bec6a886849,90.32879,,,7.72248,,,,,,,bd5975c0-9ef9-435a-a49c-5ece217a2210,4/7/2026,10:30.3,2026-04-07T18:10:30.3135744-04:00,2026-04-07T22:10:30.3135744Z,,v3,471304,471512,ce8ab81a9f9d4feb99b67699dd265995,"Grantham, Lucas",838172,Right,GEO_PAN,33998a92-e253-4c92-ba13-db70d741ecfb,54.93009,-133.98809,13.78177,5.65017,-2.0902,-8.598,-0.84684,4.54371,-7.00173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,04/07/26,10:52.5,3,5,"Crooms, Brian",831244,Right,GEO_PAN,"Tribble, Logan",1000092072,Right,WOF_TER,Undefined,1,Top,1,3,1,Sinker,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,92.07788,-1.974668,-2.550718,1978.126176,236.347572,2:00,5.19239,0.99376,5.68135,-22.07505,11.02973,15.05658,1.50942,-0.13093,84.64974,-6.071627,0.140076,0.414111,,,,,,,,,,,,-8.34512,6.43339,-0.78838,50,5.01187,5.28849,-133.64248,-5.38988,-15.17051,27.40701,-20.47882,GEO_PAN,WOF_TER,GeorgiaState,D1,SBELT,20260407-GeorgiaState-1,a5421820-32ce-11f1-8b01-8bec6a886849,91.02012,,,7.42814,,,,,,,bd5975c0-9ef9-435a-a49c-5ece217a2210,4/7/2026,10:52.5,2026-04-07T18:10:52.5048320-04:00,2026-04-07T22:10:52.5048320Z,,v3,471304,471512,ce8ab81a9f9d4feb99b67699dd265995,"Grantham, Lucas",838172,Right,GEO_PAN,160e4ac3-462e-4e56-bf0f-bed33d92cba9,54.82257,-134.62785,13.70351,5.19241,-4.65361,-10.23941,-0.98832,5.83392,-7.58525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
