PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2026-04-18,19:03:46.41,1,1,"Norman, Ross",812727,Right,COA_CHA,"Maginnis, Wills",815491,Right,GEO_PAN,Undefined,1,Top,0,0,0,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,95.7463,-2.292622,-1.872511,2297.329007,205.583215,12:45,6.27217,1.60048,6.13832,-12.38363,18.10658,8.16154,3.11913,0.54945,86.69633,-4.700147,-0.401727,0.397422,76.80971,67.779885,76.17395,4919.834381,,,,131.80096,45.9969,103.240038,5.272001,-4.81559,10.3926,-1.4619,50,6.09083,4.18563,-138.89233,-5.89466,-9.31149,34.05445,-12.07886,COA_CHA,GEO_PAN,SpringsBrooksStadium,D1,SBELT,20260418-SpringsBrooksStadium-2,da2eb8e0-3b7a-11f1-8dcd-2f0e78a2a1d3,94.84242,120.58927,,9.04997,,,,1.0149,3.69262,-0.36068,e19c7d5c-ef8a-435d-9fc9-82b04567f4d7,2026-04-18,23:03:46.41,2026-04-18T19:03:46.4118784-04:00,2026-04-18T23:03:46.4118784Z,Popup,v3,4104,471304,23994,"Estep, Brice",831307,Right,COA_CHA,3d1c588e-b863-44ef-9103-875c50c6615c,54.36022,-139.95731,17.02722,6.26927,-5.51692,-6.03943,-1.59735,4.47683,-4.65574,200.528028,0.99657,10.45616,-13.88042,5.66668,-1.37575,0.0814,0.0508,-0.01213,0.00081,3.70761,103.94777,-27.56889,0.80544,1.73004,-0.96212,0.24323,-0.03049,0.00152,-0.35158,41.16228,-6.93734,0.27326,0.98586,-0.5388,0.13327,-0.01606,0.00076,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
2,2026-04-18,19:04:07.45,1,2,"Norman, Ross",812727,Right,COA_CHA,"Maginnis, Wills",815491,Right,GEO_PAN,Undefined,1,Top,0,0,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,93.79505,-1.007992,-2.080303,2214.267206,218.410084,1:15,6.24163,1.73333,6.17494,-15.20493,16.44221,12.18402,4.04292,0.82657,85.00492,-3.934794,0.116759,0.404892,,,,,,,,,,,,-6.86536,9.09713,-1.58166,50,6.15742,4.40506,-136.12421,-2.82006,-12.78389,32.00006,-15.23443,COA_CHA,GEO_PAN,SpringsBrooksStadium,D1,SBELT,20260418-SpringsBrooksStadium-2,e6bad990-3b7a-11f1-8dcd-2f0e78a2a1d3,93.09265,,,8.79013,,,,,,,e19c7d5c-ef8a-435d-9fc9-82b04567f4d7,2026-04-18,23:04:07.45,2026-04-18T19:04:07.4571776-04:00,2026-04-18T23:04:07.4571776Z,,v3,4104,471304,23994,"Estep, Brice",831307,Right,COA_CHA,c8025847-a9f5-456a-a58b-b05fbd4ad370,54.32146,-137.13634,16.00003,6.239,-2.33821,-7.61721,-1.72738,4.8094,-6.39194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
3,2026-04-18,19:04:26.81,1,3,"Norman, Ross",812727,Right,COA_CHA,"Maginnis, Wills",815491,Right,GEO_PAN,Undefined,1,Top,0,1,1,Slider,Cutter,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,88.06551,-0.090156,-1.604942,2397.478836,161.941898,11:30,6.04275,2.18412,5.87369,-26.50986,9.63272,-2.76162,3.74983,0.46292,80.32882,-5.035776,-2.1002,0.432694,71.22995,21.749599,158.916649,3495.739584,-105.34419,20.10317,31.66351,168.57835,52.32703,165.728669,2.107947,0.95532,5.29906,-2.05267,50,6.02012,3.69712,-127.87494,-1.07862,1.57577,27.30985,-23.43335,COA_CHA,GEO_PAN,SpringsBrooksStadium,D1,SBELT,20260418-SpringsBrooksStadium-2,f24a4ac0-3b7a-11f1-8dcd-2f0e78a2a1d3,87.11104,21.82558,,7.73669,,,,0.91274,3.70115,-0.4511,e19c7d5c-ef8a-435d-9fc9-82b04567f4d7,2026-04-18,23:04:26.81,2026-04-18T19:04:26.8182528-04:00,2026-04-18T23:04:26.8182528Z,LineDrive,v3,4104,471304,23994,"Estep, Brice",831307,Right,COA_CHA,d0aafb71-f7e7-41e1-8fc7-e2d8e80f82e5,54.62492,-128.85888,13.65492,6.04377,-0.23434,-11.71668,-2.18485,3.64034,0.78788,297.6084,0.91273,-90.53698,6.31703,-0.29609,-0.02587,0.13203,-0.08742,0.03069,-0.00443,3.70115,38.71203,-22.32614,2.07441,-0.45299,0.13905,-0.04897,0.01447,-0.00193,-0.45109,34.90492,-9.09017,1.38046,-0.24032,-0.02752,0.04631,-0.01796,0.00267,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
4,2026-04-18,19:04:53.10,1,4,"Norman, Ross",812727,Right,COA_CHA,"Maginnis, Wills",815491,Right,GEO_PAN,Undefined,1,Top,0,1,2,Slider,Cutter,InPlay,Undefined,GroundBall,Out,1,0,,90.97494,-0.306264,-2.722101,2501.999048,148.529428,11:00,6.08329,1.90381,5.66294,-26.66986,7.07347,-3.75256,3.5749,-0.94912,84.10118,-5.215429,-3.391422,0.418086,63.62765,-55.869879,64.332761,,,,,3.57167,3.57167,61.38491,0.045118,1.23902,3.95855,-1.67105,50,6.04038,6.4455,-132.14856,-1.67438,2.21378,25.41432,-25.10109,COA_CHA,GEO_PAN,SpringsBrooksStadium,D1,SBELT,20260418-SpringsBrooksStadium-2,01f844e0-3b7b-11f1-8dcd-2f0e78a2a1d3,90.15479,3.50713,,6.87376,,,,0.68089,3.50713,0.99279,e19c7d5c-ef8a-435d-9fc9-82b04567f4d7,2026-04-18,23:04:53.10,2026-04-18T19:04:53.1037184-04:00,2026-04-18T23:04:53.1037184Z,GroundBall,v3,4104,471304,23994,"Estep, Brice",831307,Right,COA_CHA,45176c66-2f77-4fd0-a316-5ad3d87fdcc2,54.83739,-133.07561,12.70716,6.08476,-0.75875,-12.55055,-1.90469,6.36474,1.10689,,0.67985,22.82157,,,,,,,,3.51065,-77.7321,,,,,,,,0.99064,47.48919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Estimated,Estimated,,,
5,2026-04-18,19:05:29.60,2,1,"Norman, Ross",812727,Right,COA_CHA,"Garagozzo, Nick",824774,Left,GEO_PAN,Undefined,1,Top,1,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,95.00062,-2.117536,-0.259814,2292.687546,208.230757,1:00,6.29577,1.74231,5.97713,-13.0678,17.64119,8.97158,3.24292,2.24909,87.21895,-4.615618,1.353161,0.398845,,,,,,,,,,,,-4.65252,9.89064,-1.72656,50,6.12085,0.22265,-138.01982,-5.47719,-9.02027,29.25206,-12.99812,COA_CHA,GEO_PAN,SpringsBrooksStadium,D1,SBELT,20260418-SpringsBrooksStadium-2,17b4ff30-3b7b-11f1-8dcd-2f0e78a2a1d3,94.50395,,,7.78167,,,,,,,e19c7d5c-ef8a-435d-9fc9-82b04567f4d7,2026-04-18,23:05:29.60,2026-04-18T19:05:29.6037888-04:00,2026-04-18T23:05:29.6037888Z,,v3,4104,471304,23994,"Estep, Brice",831307,Right,COA_CHA,6680e300-a650-4355-906c-66f4f46d71d7,54.52114,-138.97474,14.62603,6.29272,-5.05287,-6.49906,-1.73863,0.51711,-4.51013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
6,2026-04-18,19:05:47.53,2,2,"Norman, Ross",812727,Right,COA_CHA,"Garagozzo, Nick",824774,Left,GEO_PAN,Undefined,1,Top,1,1,0,Sweeper,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,85.47416,-1.272354,-0.626001,2508.519529,76.613085,8:30,6.13317,1.82517,5.79121,-39.11943,-0.77024,-8.19,1.68936,0.56032,78.72672,-8.43142,-2.096495,0.445707,,,,,,,,,,,,4.02677,0.29406,-1.76862,50,6.00481,1.6861,-124.19226,-4.12055,6.28429,25.04909,-31.71514,COA_CHA,GEO_PAN,SpringsBrooksStadium,D1,SBELT,20260418-SpringsBrooksStadium-2,22661e50-3b7b-11f1-8dcd-2f0e78a2a1d3,84.56777,,,6.74744,,,,,,,e19c7d5c-ef8a-435d-9fc9-82b04567f4d7,2026-04-18,23:05:47.53,2026-04-18T19:05:47.5348480-04:00,2026-04-18T23:05:47.5348480Z,,v3,4104,471304,23994,"Estep, Brice",831307,Right,COA_CHA,cbe2ac54-8595-45df-bb8e-ff8b032bbed6,54.70936,-125.13852,12.52454,6.13784,-2.92248,-15.85757,-1.82782,1.44871,3.14215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
7,2026-04-18,19:06:04.76,2,3,"Norman, Ross",812727,Right,COA_CHA,"Garagozzo, Nick",824774,Left,GEO_PAN,Undefined,1,Top,1,1,1,Sweeper,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,83.74337,0.571165,-0.563672,2468.215406,59.459388,8:00,6.21103,1.85581,5.8212,-42.71124,-3.01118,-7.07193,3.18283,0.7424,77.27288,-7.257409,-1.832916,0.453489,,,,,,,,,,,,3.45496,-1.30488,-1.80555,50,6.23251,1.48099,-121.76215,-0.2624,5.21024,22.90099,-34.14189,COA_CHA,GEO_PAN,SpringsBrooksStadium,D1,SBELT,20260418-SpringsBrooksStadium-2,2cb399a0-3b7b-11f1-8dcd-2f0e78a2a1d3,83.11649,,,6.47049,,,,,,,e19c7d5c-ef8a-435d-9fc9-82b04567f4d7,2026-04-18,23:06:04.76,2026-04-18T19:06:04.7660032-04:00,2026-04-18T23:06:04.7660032Z,,v3,4104,471304,23994,"Estep, Brice",831307,Right,COA_CHA,00203b3a-9454-45b8-9d5d-73024cfe8086,54.67936,-122.63908,11.4505,6.21752,1.04497,-17.07095,-1.85844,1.28148,2.60512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
8,2026-04-18,19:06:23.36,2,4,"Norman, Ross",812727,Right,COA_CHA,"Garagozzo, Nick",824774,Left,GEO_PAN,Undefined,1,Top,1,1,2,Fastball,Four-Seam,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,96.09059,-2.745011,-1.421992,2234.107742,222.369779,1:30,6.32015,1.52523,6.09971,-14.94906,14.93654,12.80241,2.53293,1.27669,88.36628,-5.576387,0.88518,0.393462,,,,,,,,,,,,-6.97815,8.70922,-1.42242,50,6.10079,2.90147,-139.5652,-7.1554,-13.84224,29.73162,-14.89794,COA_CHA,GEO_PAN,SpringsBrooksStadium,D1,SBELT,20260418-SpringsBrooksStadium-2,37c3efc0-3b7b-11f1-8dcd-2f0e78a2a1d3,95.79695,,,7.72431,,,,,,,e19c7d5c-ef8a-435d-9fc9-82b04567f4d7,2026-04-18,23:06:23.36,2026-04-18T19:06:23.3630000-04:00,2026-04-18T23:06:23.3630000Z,,v3,4104,471304,23994,"Estep, Brice",831307,Right,COA_CHA,951a3731-3cd7-4989-9e57-d853165731a6,54.40002,-140.49941,14.86581,6.31826,-6.68729,-7.44897,-1.52042,3.33641,-6.92112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.26324,2.515401,1.491354,1.024048,-0.97701,2.29605,-1.31585,0.11942,5.99864,-0.42152,78.33543,4.8589,-46.45569,0.19892,83.33956,-6.8598,6.04194,12.82439,-13.64305,-0.46753,-48.99958,3.98784,High,High,High,,,High,High,High
9,2026-04-18,19:06:57.92,3,1,"Norman, Ross",812727,Right,COA_CHA,"Beverley, John",831242,Right,GEO_PAN,Undefined,1,Top,2,0,0,Sweeper,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,82.58205,0.341979,-0.009614,2498.624397,82.542188,8:45,6.24124,1.56083,5.80015,-40.99085,0.04657,-9.3028,3.14341,0.77665,75.85912,-7.192636,-1.678715,0.461064,,,,,,,,,,,,4.73107,0.33949,-1.55452,50,6.24496,0.39033,-120.01051,-0.6686,6.89917,23.24502,-31.679,COA_CHA,GEO_PAN,SpringsBrooksStadium,D1,SBELT,20260418-SpringsBrooksStadium-2,4c60e230-3b7b-11f1-8dcd-2f0e78a2a1d3,81.75093,,,6.72294,,,,,,,e19c7d5c-ef8a-435d-9fc9-82b04567f4d7,2026-04-18,23:06:57.92,2026-04-18T19:06:57.9228672-04:00,2026-04-18T23:06:57.9228672Z,,v3,4104,471304,23994,"Estep, Brice",831307,Right,COA_CHA,0d7bd3bb-4ee9-4f0b-8845-7b1b618d3b1f,54.6993,-120.9173,11.62251,6.24694,0.5672,-15.8395,-1.56449,0.1212,3.44958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,2026-04-18,19:07:16.87,3,2,"Norman, Ross",812727,Right,COA_CHA,"Beverley, John",831242,Right,GEO_PAN,Undefined,1,Top,2,0,1,Fastball,Four-Seam,InPlay,Undefined,GroundBall,Single,0,0,,94.60503,-1.977386,-2.946445,2300.06023,201.750243,12:45,6.28582,1.39857,6.25595,-10.79127,20.19639,7.64418,3.56,-0.68382,85.95775,-4.101212,-1.567919,0.40065,99.6106,2.75767,-3.113586,987.564208,,,,77.57241,75.45679,-1.451511,0.562861,-4.84236,11.38308,-1.18345,50,6.13345,6.73888,-137.23508,-4.99185,-9.18557,31.88256,-10.58133,COA_CHA,GEO_PAN,SpringsBrooksStadium,D1,SBELT,20260418-SpringsBrooksStadium-2,579ed800-3b7b-11f1-8dcd-2f0e78a2a1d3,94.07812,4.07739,,8.64728,,,,1.58544,3.59124,0.67737,e19c7d5c-ef8a-435d-9fc9-82b04567f4d7,2026-04-18,23:07:16.87,2026-04-18T19:07:16.8724992-04:00,2026-04-18T23:07:16.8724992Z,GroundBall,v3,4104,471304,23994,"Estep, Brice",831307,Right,COA_CHA,09848bd8-f570-4b41-8f8e-da8126f8b445,54.2427,-138.21723,15.94128,6.2822,-4.66589,-5.29066,-1.3954,7.02185,-4.59279,328.289305,1.60417,145.26325,-18.42535,,,,,,,3.61888,6.36643,-22.81518,,,,,,,0.66617,-7.65687,5.33126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
