PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2026-05-15,18:07:20.42,1,1,"Caruso, Michael",838171,Right,GEO_PAN,"Evans, Charlie",813602,Right,APP_MOU,Undefined,1,Top,0,0,0,Fastball,Sinker,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,91.90949,-2.034895,-2.174434,1869.302278,235.689591,1:45,6.28481,0.76026,5.60982,-21.93458,12.02615,15.80769,2.55525,0.04682,82.90927,-6.143116,0.647891,0.41943,,,,,,,,,,,,-8.70611,7.10241,-0.58469,50,6.09669,4.33471,-133.12603,-5.4932,-15.38545,32.6502,-19.62267,GEO_PAN,APP_MOU,GeorgiaState,D1,SBELT,20260515-GeorgiaState-1,71ed3730-50aa-11f1-9f31-2d3f75343b9c,89.86577,,,9.00021,,,,,,,01f4e9bf-acd8-48a2-ab63-d12426e3cbe4,2026-05-15,22:07:20.42,2026-05-15T18:07:20.4281344-04:00,2026-05-15T22:07:20.4281344Z,,v3,471304,471230,a17c8b7e171c47b7ad8e433fb6d073c5,"Grantham, Lucas",838172,Right,GEO_PAN,0d5f49df-76ac-44a4-97cb-832f2662d3da,54.89117,-134.32028,16.3251,6.28449,-4.77546,-9.81134,-0.75353,4.89746,-7.69273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
2,2026-05-15,18:07:45.47,1,2,"Caruso, Michael",838171,Right,GEO_PAN,"Evans, Charlie",813602,Right,APP_MOU,Undefined,1,Top,0,0,1,Fastball,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,93.98576,-1.509955,-2.016249,1938.312122,228.2219,1:30,6.2789,0.50296,5.67728,-19.04788,13.273,13.55883,3.28266,-0.24765,84.79753,-5.103782,0.406934,0.409179,,,,,,,,,,,,-7.448,7.53772,-0.34117,50,6.13967,4.15131,-136.18648,-4.23688,-13.80688,33.51731,-18.20086,GEO_PAN,APP_MOU,GeorgiaState,D1,SBELT,20260515-GeorgiaState-1,80d87d90-50aa-11f1-9f31-2d3f75343b9c,92.11734,,,9.18824,,,,,,,01f4e9bf-acd8-48a2-ab63-d12426e3cbe4,2026-05-15,22:07:45.47,2026-05-15T18:07:45.4795264-04:00,2026-05-15T22:07:45.4795264Z,,v3,471304,471230,a17c8b7e171c47b7ad8e433fb6d073c5,"Grantham, Lucas",838172,Right,GEO_PAN,fbb6d586-4a4f-4b0e-a084-5f1c9de32103,54.82184,-137.36807,16.75866,6.27772,-3.59524,-9.10043,-0.4961,4.63804,-6.90344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
3,2026-05-15,18:08:03.88,1,3,"Caruso, Michael",838171,Right,GEO_PAN,"Evans, Charlie",813602,Right,APP_MOU,Undefined,1,Top,0,0,2,ChangeUp,Splitter,StrikeCalled,Strikeout,Undefined,Undefined,0,0,,84.51524,0.462232,-1.784311,1145.880993,280.433808,3:15,6.09699,0.7405,5.58113,-41.46707,-1.0476,13.99808,3.07333,0.23996,75.90317,-7.177455,0.71588,0.45758,,,,,,,,,,,,-7.61709,-0.17677,-0.59601,50,6.11025,3.20649,-122.42284,-0.50629,-11.30308,29.17358,-32.43639,GEO_PAN,APP_MOU,GeorgiaState,D1,SBELT,20260515-GeorgiaState-1,8bd63610-50aa-11f1-9f31-2d3f75343b9c,82.3735,,,8.61207,,,,,,,01f4e9bf-acd8-48a2-ab63-d12426e3cbe4,2026-05-15,22:08:03.88,2026-05-15T18:08:03.8853632-04:00,2026-05-15T22:08:03.8853632Z,,v3,471304,471230,a17c8b7e171c47b7ad8e433fb6d073c5,"Grantham, Lucas",838172,Right,GEO_PAN,d1d6f1d4-6c07-40ce-9eb2-3825c321d370,54.91836,-123.58933,14.58679,6.10457,0.79067,-16.21819,-0.73325,3.65844,-5.65154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
4,2026-05-15,18:08:38.11,2,1,"Caruso, Michael",838171,Right,GEO_PAN,"Luft, Riley",804424,Right,APP_MOU,Undefined,1,Top,1,0,0,Fastball,Sinker,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,93.34183,-2.088063,-1.349602,1942.978789,239.914434,2:00,6.25872,0.77797,5.55085,-22.49033,10.44497,15.99166,2.43182,0.84917,84.36776,-6.27859,1.504337,0.41305,,,,,,,,,,,,-8.52717,6.28622,-0.67208,50,6.06324,2.4464,-135.26794,-5.74635,-15.57539,33.40649,-20.69193,GEO_PAN,APP_MOU,GeorgiaState,D1,SBELT,20260515-GeorgiaState-1,a03730f0-50aa-11f1-9f31-2d3f75343b9c,91.25402,,,8.97407,,,,,,,01f4e9bf-acd8-48a2-ab63-d12426e3cbe4,2026-05-15,22:08:38.11,2026-05-15T18:08:38.1113344-04:00,2026-05-15T22:08:38.1113344Z,,v3,471304,471230,a17c8b7e171c47b7ad8e433fb6d073c5,"Grantham, Lucas",838172,Right,GEO_PAN,269f77dd-c3d2-496d-b27b-41d9fb3aa979,54.95068,-136.48512,16.70325,6.25887,-4.99243,-10.34596,-0.77156,3.01389,-7.7877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
5,2026-05-15,18:09:03.46,2,2,"Caruso, Michael",838171,Right,GEO_PAN,"Luft, Riley",804424,Right,APP_MOU,Undefined,1,Top,1,0,1,ChangeUp,Splitter,BallCalled,Undefined,Undefined,Undefined,0,0,,84.58435,0.617541,-1.758778,1137.273982,247.518762,2:15,6.02842,1.02107,5.76123,-32.05352,7.75174,15.28052,3.93241,0.65681,76.26379,-5.359118,0.976838,0.45409,,,,,,,,,,,,-8.27378,4.18532,-0.88433,50,6.06052,3.12009,-122.6265,0.25856,-12.41026,27.62603,-25.89625,GEO_PAN,APP_MOU,GeorgiaState,D1,SBELT,20260515-GeorgiaState-1,af5aec70-50aa-11f1-9f31-2d3f75343b9c,83.0066,,,8.32056,,,,,,,01f4e9bf-acd8-48a2-ab63-d12426e3cbe4,2026-05-15,22:09:03.46,2026-05-15T18:09:03.4638848-04:00,2026-05-15T22:09:03.4638848Z,,v3,471304,471230,a17c8b7e171c47b7ad8e433fb6d073c5,"Grantham, Lucas",838172,Right,GEO_PAN,a95a748f-2155-4c07-b9a8-942e9c644a10,54.73832,-123.68937,13.81302,6.0314,1.25488,-12.94813,-1.01355,3.59756,-6.20513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
6,2026-05-15,18:09:20.06,2,3,"Caruso, Michael",838171,Right,GEO_PAN,"Luft, Riley",804424,Right,APP_MOU,Undefined,1,Top,1,1,1,ChangeUp,Splitter,StrikeCalled,Undefined,Undefined,Undefined,0,0,,84.75714,-0.585514,-2.548981,1239.982329,259.047812,2:45,5.88875,1.07352,5.80782,-35.97833,3.64232,11.43918,2.34547,-0.34537,76.63184,-7.247859,-0.498692,0.453036,,,,,,,,,,,,-6.60874,2.50492,-0.87082,50,5.81962,4.98856,-122.82749,-2.48132,-9.94169,27.79813,-28.40583,GEO_PAN,APP_MOU,GeorgiaState,D1,SBELT,20260515-GeorgiaState-1,b9449ce0-50aa-11f1-9f31-2d3f75343b9c,83.19975,,,8.12529,,,,,,,01f4e9bf-acd8-48a2-ab63-d12426e3cbe4,2026-05-15,22:09:20.06,2026-05-15T18:09:20.0699904-04:00,2026-05-15T22:09:20.0699904Z,,v3,471304,471230,a17c8b7e171c47b7ad8e433fb6d073c5,"Grantham, Lucas",838172,Right,GEO_PAN,590f88f6-3ee1-48b5-ba0b-9ac6e7fcd73e,54.69199,-123.88482,13.89907,5.89345,-1.40087,-14.20292,-1.06776,5.3667,-4.97085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
7,2026-05-15,18:09:39.36,2,4,"Caruso, Michael",838171,Right,GEO_PAN,"Luft, Riley",804424,Right,APP_MOU,Undefined,1,Top,1,1,2,Fastball,Sinker,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,94.53718,-0.986579,-1.529714,1937.352006,229.309882,1:45,6.34269,0.64897,5.33021,-20.42513,11.74134,12.38268,3.71442,0.24511,85.7303,-4.792956,0.669611,0.4082,,,,,,,,,,,,-6.62922,6.49776,-0.51977,50,6.23908,3.05518,-137.06134,-3.1227,-12.51917,32.34268,-19.90319,GEO_PAN,APP_MOU,GeorgiaState,D1,SBELT,20260515-GeorgiaState-1,c4be6330-50aa-11f1-9f31-2d3f75343b9c,92.33814,,,8.80688,,,,,,,01f4e9bf-acd8-48a2-ab63-d12426e3cbe4,2026-05-15,22:09:39.36,2026-05-15T18:09:39.3689088-04:00,2026-05-15T22:09:39.3689088Z,,v3,471304,471230,a17c8b7e171c47b7ad8e433fb6d073c5,"Grantham, Lucas",838172,Right,GEO_PAN,f1e916cf-190f-46f7-a70a-907c7655dfc3,55.17025,-138.27599,16.17134,6.34233,-2.37523,-9.95159,-0.64334,3.52534,-6.25959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.52678,2.947429,1.483366,1.464062,-0.95374,3.51162,-0.27483,-2.15148,6.55135,0.39047,70.45949,8.73889,-54.34981,-2.11023,52.6203,-2.08359,6.67077,23.47539,-15.06051,0.27796,-42.33924,3.42799,High,High,High,,,High,High,High
8,2026-05-15,18:10:18.41,3,1,"Caruso, Michael",838171,Right,GEO_PAN,"Puig, Ethan",813911,Right,APP_MOU,Undefined,1,Top,2,0,0,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,93.01191,-3.476415,-3.38577,1956.504884,240.636633,2:00,6.23276,0.77681,5.56841,-22.85631,10.15583,16.07402,1.07075,-1.05034,84.8576,-7.703465,-0.520585,0.413531,,,,,,,,,,,,-9.07556,6.48016,-0.49511,50,5.91716,7.21581,-134.56148,-9.02062,-16.57389,30.28258,-20.33987,GEO_PAN,APP_MOU,GeorgiaState,D1,SBELT,20260515-GeorgiaState-1,dc04cac0-50aa-11f1-9f31-2d3f75343b9c,91.14775,,,8.15431,,,,,,,01f4e9bf-acd8-48a2-ab63-d12426e3cbe4,2026-05-15,22:10:18.41,2026-05-15T18:10:18.4195072-04:00,2026-05-15T22:10:18.4195072Z,,v3,471304,471230,a17c8b7e171c47b7ad8e433fb6d073c5,"Grantham, Lucas",838172,Right,GEO_PAN,a355476b-a30c-4a46-94b4-09c9baa30df1,54.93346,-135.6672,15.14129,6.23298,-8.27794,-10.16993,-0.76963,7.82097,-8.28695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
9,2026-05-15,18:10:36.26,3,2,"Caruso, Michael",838171,Right,GEO_PAN,"Puig, Ethan",813911,Right,APP_MOU,Undefined,1,Top,2,1,0,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,93.72585,-2.976206,-2.783382,2093.035002,229.332136,1:45,6.17021,0.78435,5.62929,-18.89651,13.42985,14.38233,1.81253,-0.61643,85.49753,-6.509264,-0.216542,0.409213,,,,,,,,,,,,-8.0513,7.97355,-0.55632,50,5.90416,5.93241,-135.75906,-7.71836,-14.98804,30.42119,-17.33073,GEO_PAN,APP_MOU,GeorgiaState,D1,SBELT,20260515-GeorgiaState-1,e6aa2a10-50aa-11f1-9f31-2d3f75343b9c,92.1095,,,8.22832,,,,,,,01f4e9bf-acd8-48a2-ab63-d12426e3cbe4,2026-05-15,22:10:36.26,2026-05-15T18:10:36.2662400-04:00,2026-05-15T22:10:36.2662400Z,,v3,471304,471230,a17c8b7e171c47b7ad8e433fb6d073c5,"Grantham, Lucas",838172,Right,GEO_PAN,d45b4c4f-4c41-4890-a087-e8d409f67c53,54.87236,-136.84651,15.21059,6.16899,-7.09885,-8.66537,-0.77796,6.46818,-7.49402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,2026-05-15,18:10:56.85,3,3,"Caruso, Michael",838171,Right,GEO_PAN,"Puig, Ethan",813911,Right,APP_MOU,Undefined,1,Top,2,2,0,Fastball,Sinker,InPlay,Undefined,GroundBall,Out,1,0,,93.32708,-3.253242,-2.244161,1930.821801,227.783249,1:30,6.11868,0.76211,5.73611,-19.18548,13.13091,13.3441,1.48467,-0.21687,85.58616,-6.831318,0.143762,0.40915,40.8632,-74.930435,-41.822655,,,,,2.2856,2.2856,-1.513307,0.026622,-7.43382,7.89178,-0.58345,50,5.83538,4.70971,-135.30725,-8.35257,-13.80338,29.08401,-17.52034,GEO_PAN,APP_MOU,GeorgiaState,D1,SBELT,20260515-GeorgiaState-1,f2e9ff80-50aa-11f1-9f31-2d3f75343b9c,92.12368,1.55116,,7.74092,,,,1.97357,1.55116,0.21814,01f4e9bf-acd8-48a2-ab63-d12426e3cbe4,2026-05-15,22:10:56.85,2026-05-15T18:10:56.8592384-04:00,2026-05-15T22:10:56.8592384Z,GroundBall,v3,471304,471230,a17c8b7e171c47b7ad8e433fb6d073c5,"Grantham, Lucas",838172,Right,GEO_PAN,c9be7bf9-482c-4478-a10b-3ca3db193564,54.76732,-136.32813,14.54201,6.11777,-7.73759,-8.76017,-0.75727,5.19422,-6.90169,,1.97323,11.69088,,,,,,,,1.55285,-58.26531,,,,,,,,0.21844,-10.46118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Estimated,Estimated,,,
