PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2026-05-09,14:06:31.28,1,1,"Mason, Alex",832003,Right,GEO_EAG,"Beverley, John",831242,Right,GEO_PAN,Undefined,1,Top,0,0,0,Curveball,Slider,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,77.48766,0.199144,-3.624427,2329.500297,269.488889,3:00,5.24437,2.10927,5.69297,-46.15774,1.80154,1.04319,1.58387,-1.18618,69.91268,-8.304497,-3.438275,0.498434,,,,,,,,,,,,-1.76138,1.38469,-1.80494,50,5.23274,7.06098,-112.10449,-1.07722,-2.19421,24.25098,-30.4491,GEO_EAG,GEO_PAN,GeorgiaSouthern,D1,SBELT,20260509-GeorgiaSouthern-1,cf0fe710-4bd1-11f1-8fc4-fbaa7a3ff535,75.62173,,,7.57497,,,,,,,1ceea7b5-ccce-4e37-8fd6-ce04d6378db9,2026-05-09,18:06:31.28,2026-05-09T14:06:31.2876544-04:00,2026-05-09T18:06:31.2876544Z,,v3,471303,471304,9840085340e347968c092e17e67d95bd,"White, Sean",831997,Right,GEO_EAG,5fd97ce6-0934-4848-8ed8-a81064ccc371,54.8041,-113.13896,12.12549,5.25098,0.22164,-15.22455,-2.10814,7.15458,-1.0971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
2,2026-05-09,14:06:48.98,1,2,"Mason, Alex",832003,Right,GEO_EAG,"Beverley, John",831242,Right,GEO_PAN,Undefined,1,Top,0,0,1,Curveball,Slider,InPlay,Undefined,GroundBall,Double,0,0,,78.88272,0.859619,-2.271678,2360.837175,325.939849,4:45,5.28359,2.04922,5.68394,-45.97125,0.2676,0.9948,2.25462,0.01351,70.9735,-7.624844,-2.093855,0.489412,91.6664,-1.685625,-41.479183,4571.151419,,,,40.64807,37.87804,-41.888087,0.290185,-1.29445,0.27272,-1.85852,50,5.32722,4.49473,-114.26447,0.23163,-1.67194,25.57763,-31.8218,GEO_EAG,GEO_PAN,GeorgiaSouthern,D1,SBELT,20260509-GeorgiaSouthern-1,d997ac40-4bd1-11f1-8fc4-fbaa7a3ff535,77.0157,2.98134,,7.90922,,,,2.9445,2.98134,-0.69717,1ceea7b5-ccce-4e37-8fd6-ce04d6378db9,2026-05-09,18:06:48.98,2026-05-09T14:06:48.9835008-04:00,2026-05-09T18:06:48.9835008Z,GroundBall,v3,471303,471304,9840085340e347968c092e17e67d95bd,"White, Sean",831997,Right,GEO_EAG,c1bd244c-15ce-4e3e-aa2b-a6a08c3e942a,54.81497,-115.33724,12.78881,5.28952,1.56629,-15.9109,-2.04851,4.56486,-0.83597,,2.94567,100.62821,-22.41129,,,,,,,2.98347,-4.05197,-21.49152,,,,,,,-0.69336,-89.18409,-6.77221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Medium,,,
3,2026-05-09,14:07:33.96,2,1,"Mason, Alex",832003,Right,GEO_EAG,"Maginnis, Wills",815491,Right,GEO_PAN,Undefined,1,Top,0,0,0,Fastball,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,86.84463,-2.172135,-3.889847,2226.682795,228.740534,1:30,5.66428,1.92345,5.36069,-22.40072,16.40343,16.95076,1.7549,-0.31739,77.6932,-6.390358,-0.884808,0.448343,,,,,,,,,,,,-9.75977,9.38414,-1.5858,50,5.45332,7.7563,-125.39303,-5.49359,-15.20171,30.48816,-17.55741,GEO_EAG,GEO_PAN,GeorgiaSouthern,D1,SBELT,20260509-GeorgiaSouthern-1,f462cdc0-4bd1-11f1-8fc4-fbaa7a3ff535,84.07051,,,9.15144,,,,,,,1ceea7b5-ccce-4e37-8fd6-ce04d6378db9,2026-05-09,18:07:33.96,2026-05-09T14:07:33.9695616-04:00,2026-05-09T18:07:33.9695616Z,,v3,471303,471304,9840085340e347968c092e17e67d95bd,"White, Sean",831997,Right,GEO_EAG,efd8cbdf-514c-4016-bcb5-ef671d1d6df6,55.13476,-126.63535,15.24408,5.66259,-4.77817,-8.7787,-1.91447,8.37573,-7.60086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
4,2026-05-09,14:07:55.20,2,2,"Mason, Alex",832003,Right,GEO_EAG,"Maginnis, Wills",815491,Right,GEO_PAN,Undefined,1,Top,0,0,1,Fastball,Sinker,InPlay,Undefined,Popup,Out,1,0,,86.68258,-1.906599,-3.11612,2246.048765,232.547739,1:45,5.74307,1.72519,5.31492,-23.98875,15.21123,17.74717,1.95122,0.27654,77.10653,-6.419356,0.031948,0.450624,66.85709,73.407941,37.175615,,,,,,30.36954,,,-10.03249,8.75528,-1.45602,50,5.5534,6.0218,-125.2063,-4.97007,-15.45933,32.17593,-18.68278,GEO_EAG,GEO_PAN,GeorgiaSouthern,D1,SBELT,20260509-GeorgiaSouthern-1,01064700-4bd2-11f1-8fc4-fbaa7a3ff535,83.64499,91.74924,,9.57605,,,,2.38577,2.05944,-0.27648,1ceea7b5-ccce-4e37-8fd6-ce04d6378db9,2026-05-09,18:07:55.20,2026-05-09T14:07:55.2071168-04:00,2026-05-09T18:07:55.2071168Z,,v3,471303,471304,9840085340e347968c092e17e67d95bd,"White, Sean",831997,Right,GEO_EAG,6e048f19-5878-406d-b1ea-99cd75ea12e1,55.18141,-126.53082,16.08796,5.74216,-4.20099,-9.34139,-1.71701,6.65819,-7.72967,,2.38577,22.31059,-12.01061,4.27014,-1.10148,0.25513,-0.05489,0.00927,-0.0009,2.05944,93.97403,-26.42531,2.85669,-0.41192,0.03421,0.00056,-0.00106,0.00016,-0.27648,16.9197,-0.59056,-0.25694,0.13439,-0.04139,0.0103,-0.00184,0.00016,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Undefined,,,
5,2026-05-09,14:08:35.73,3,1,"Mason, Alex",832003,Right,GEO_EAG,"Bass, Wesley",834547,Right,GEO_PAN,Undefined,1,Top,1,0,0,Curveball,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,76.71679,2.329665,-0.760088,2302.9659,40.046442,7:15,5.49802,1.73865,5.10838,-55.82405,-5.82701,-6.48091,3.04237,0.48239,68.93859,-7.838915,-1.906999,0.508913,,,,,,,,,,,,2.92477,-3.05091,-1.66181,50,5.67466,1.74136,-110.9965,2.54294,3.56722,24.00867,-35.89511,GEO_EAG,GEO_PAN,GeorgiaSouthern,D1,SBELT,20260509-GeorgiaSouthern-1,193efdd0-4bd2-11f1-8fc4-fbaa7a3ff535,74.06461,,,7.77821,,,,,,,1ceea7b5-ccce-4e37-8fd6-ce04d6378db9,2026-05-09,18:08:35.73,2026-05-09T14:08:35.7339648-04:00,2026-05-09T18:08:35.7339648Z,,v3,471303,471304,9840085340e347968c092e17e67d95bd,"White, Sean",831997,Right,GEO_EAG,29130752-506c-417f-8f77-2094578b6273,55.38899,-112.15609,12.00434,5.50997,4.27663,-17.94755,-1.74176,1.56907,1.78361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
6,2026-05-09,14:08:58.42,3,2,"Mason, Alex",832003,Right,GEO_EAG,"Bass, Wesley",834547,Right,GEO_PAN,Undefined,1,Top,1,0,1,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,86.09619,-1.825441,-2.516253,2213.681855,225.81364,1:30,5.71873,1.6133,5.3138,-21.59655,18.4354,17.16414,2.20344,0.6804,75.93423,-5.942962,0.529476,0.455381,71.9289,26.473553,-49.405836,2384.67428,65.65595,33.88581,-88.25648,214.15102,166.92461,-57.660898,2.968785,-9.60245,10.42028,-1.39822,50,5.53849,4.69758,-124.30644,-4.63678,-14.45363,33.73037,-16.48941,GEO_EAG,GEO_PAN,GeorgiaSouthern,D1,SBELT,20260509-GeorgiaSouthern-1,26b9eb50-4bd2-11f1-8fc4-fbaa7a3ff535,82.77122,33.95767,,10.16195,,,,2.31228,2.42578,-0.63165,1ceea7b5-ccce-4e37-8fd6-ce04d6378db9,2026-05-09,18:08:58.42,2026-05-09T14:08:58.4282624-04:00,2026-05-09T18:08:58.4282624Z,FlyBall,v3,471303,471304,9840085340e347968c092e17e67d95bd,"White, Sean",831997,Right,GEO_EAG,1052fe83-6014-4258-8e32-c0e1ecf53b0c,55.18136,-125.70453,16.86519,5.71652,-3.9533,-8.2447,-1.60535,5.29667,-7.22681,123.598494,2.31211,61.45469,-13.88547,3.65792,-1.02636,0.32281,-0.09918,0.01893,-0.00146,2.42591,47.02296,-19.0172,1.17978,0.00207,-0.09704,0.04354,-0.00773,0.00047,-0.63154,-71.71168,4.71439,-0.36748,0.06344,-0.07664,0.0416,-0.01001,0.00087,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
7,2026-05-09,14:09:28.92,3,3,"Mason, Alex",832003,Right,GEO_EAG,"Bass, Wesley",834547,Right,GEO_PAN,Undefined,1,Top,1,0,2,Curveball,Curveball,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,77.45671,0.649625,-1.983724,2339.17933,345.010077,5:30,5.48484,1.8134,5.27095,-52.76956,-4.68378,1.68728,1.69799,0.08988,70.73623,-8.934356,-1.684016,0.499091,,,,,,,,,,,,-1.45661,-2.12394,-1.63333,50,5.50511,3.82422,-112.31866,-0.53705,-1.84257,22.19768,-34.86078,GEO_EAG,GEO_PAN,GeorgiaSouthern,D1,SBELT,20260509-GeorgiaSouthern-1,38ee1b20-4bd2-11f1-8fc4-fbaa7a3ff535,75.5222,,,6.72049,,,,,,,1ceea7b5-ccce-4e37-8fd6-ce04d6378db9,2026-05-09,18:09:28.92,2026-05-09T14:09:28.9279488-04:00,2026-05-09T18:09:28.9279488Z,,v3,471303,471304,9840085340e347968c092e17e67d95bd,"White, Sean",831997,Right,GEO_EAG,055e83e2-e389-4908-9ea0-154250f4cfb0,55.23017,-113.34759,11.09884,5.49255,1.07885,-17.43039,-1.81257,3.90963,-0.92129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
8,2026-05-09,14:09:54.40,3,4,"Mason, Alex",832003,Right,GEO_EAG,"Bass, Wesley",834547,Right,GEO_PAN,Undefined,1,Top,1,0,2,Fastball,Sinker,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,87.64016,-2.072695,-3.13299,2209.51281,232.92193,1:45,5.71183,1.54888,5.44828,-22.91056,15.22206,18.07371,1.85832,0.11885,78.01179,-6.396236,0.080852,0.444447,53.42837,-19.459204,-71.106371,,,,,6.42047,6.42047,-54.86366,0.073073,-10.22119,8.83953,-1.28488,50,5.51336,6.12106,-126.61626,-5.33664,-16.11942,32.72276,-18.23356,GEO_EAG,GEO_PAN,GeorgiaSouthern,D1,SBELT,20260509-GeorgiaSouthern-1,481495c0-4bd2-11f1-8fc4-fbaa7a3ff535,84.80756,1.91659,,9.62837,,,,1.93859,1.91659,-0.11826,1ceea7b5-ccce-4e37-8fd6-ce04d6378db9,2026-05-09,18:09:54.40,2026-05-09T14:09:54.4017920-04:00,2026-05-09T18:09:54.4017920Z,GroundBall,v3,471303,471304,9840085340e347968c092e17e67d95bd,"White, Sean",831997,Right,GEO_EAG,a275e92b-f0a5-49c8-ab92-23fb53893c68,55.04797,-127.91421,16.36138,5.7107,-4.61341,-9.11678,-1.54035,6.76043,-8.05971,,1.93726,24.03823,,,,,,,,1.91805,-26.22856,,,,,,,,-0.11437,-70.23542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Estimated,Estimated,,,
9,2026-05-09,14:10:31.49,3,5,"Mason, Alex",832003,Right,GEO_EAG,"Bass, Wesley",834547,Right,GEO_PAN,Undefined,1,Top,1,0,2,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,87.94775,-2.941488,-4.516578,2211.48526,228.984587,1:45,5.7054,1.50514,5.38767,-23.0936,14.25209,14.8804,1.01285,-1.49701,79.90208,-7.232112,-1.88019,0.439837,,,,,,,,,,,,-8.75091,8.4104,-1.11129,50,5.42558,9.35943,-127.02514,-7.33537,-14.20759,27.5542,-18.51931,GEO_EAG,GEO_PAN,GeorgiaSouthern,D1,SBELT,20260509-GeorgiaSouthern-1,5e319880-4bd2-11f1-8fc4-fbaa7a3ff535,85.69639,,,8.04566,,,,,,,1ceea7b5-ccce-4e37-8fd6-ce04d6378db9,2026-05-09,18:10:31.49,2026-05-09T14:10:31.4942976-04:00,2026-05-09T18:10:31.4942976Z,,v3,471303,471304,9840085340e347968c092e17e67d95bd,"White, Sean",831997,Right,GEO_EAG,a96f095f-c2b6-4b90-b29d-75c22fe2c56f,55.10978,-128.12875,13.7771,5.70453,-6.59363,-9.25966,-1.49756,9.92848,-7.10379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,2026-05-09,14:10:52.90,3,6,"Mason, Alex",832003,Right,GEO_EAG,"Bass, Wesley",834547,Right,GEO_PAN,Undefined,1,Top,1,1,2,Curveball,Curveball,InPlay,Undefined,GroundBall,Single,0,1,,77.53736,2.541171,-1.623666,2436.046436,47.306452,7:30,5.48044,1.68542,5.15014,-54.60216,-6.12445,-8.46591,3.32517,-0.54908,70.24923,-7.384454,-3.121304,0.501121,94.41989,-1.157706,-33.420408,3129.850463,,,,42.17434,40.36499,-32.266065,0.307531,3.71717,-3.43583,-1.52662,50,5.67597,3.52166,-112.28813,3.07458,4.67854,23.02572,-36.49851,GEO_EAG,GEO_PAN,GeorgiaSouthern,D1,SBELT,20260509-GeorgiaSouthern-1,6afa25f0-4bd2-11f1-8fc4-fbaa7a3ff535,75.21625,3.45292,,7.28812,,,,2.20748,3.45292,0.60124,1ceea7b5-ccce-4e37-8fd6-ce04d6378db9,2026-05-09,18:10:52.90,2026-05-09T14:10:52.9082368-04:00,2026-05-09T18:10:52.9082368Z,GroundBall,v3,471303,471304,9840085340e347968c092e17e67d95bd,"White, Sean",831997,Right,GEO_EAG,16c4ed4e-6073-43c5-bfa1-2bc5bbc24600,55.35086,-113.38007,11.51286,5.48913,4.80543,-18.24926,-1.68837,3.29979,2.33927,41.718821,2.21113,115.40308,-21.60204,,,,,,,3.4592,-3.07016,-26.65997,,,,,,,0.60284,-76.32739,3.74159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,High,,,
