PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,04/11/26,05:34.2,1,1,"Hembree, Jake",806119,Left,GEO_PAN,"Langley, Kyle",10281913,Left,JMU_DUK,Undefined,1,Top,0,0,0,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,90.08334,-1.270779,1.213944,2198.141543,141.222833,10:45,5.84144,-1.95984,6.50375,-17.858,15.86336,-11.86194,3.18641,-1.83392,82.10822,-4.694737,-0.939868,0.41795,,,,,,,,,,,,6.50567,8.98863,1.87934,50,5.74439,-2.29393,-130.90132,-3.377,11.24714,28.56709,-16.63429,GEO_PAN,JMU_DUK,GeorgiaState,D1,SBELT,20260411-GeorgiaState-1,d092c770-35e1-11f1-a9a1-37436f06eb6b,90.18415,,,7.97513,,,,,,,61562523-47cd-45bd-9aca-777e9263743a,4/11/2026,05:34.2,2026-04-11T16:05:34.2377984-04:00,2026-04-11T20:05:34.2377984Z,,v3,471304,471327,f0965026eca745c8a68d2bf950dea0ef,"Carlson, Hunter",830762,Right,GEO_PAN,172bc400-3df4-4fe8-8ee9-fc451585dbc1,53.99685,-131.77068,14.28354,5.83946,-2.87078,-8.31715,1.95436,-2.6362,5.62357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
2,04/11/26,05:51.2,1,2,"Hembree, Jake",806119,Left,GEO_PAN,"Langley, Kyle",10281913,Left,JMU_DUK,Undefined,1,Top,0,1,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,90.23481,-3.028921,2.608191,2126.068006,149.624675,11:00,5.80248,-1.87892,6.66957,-15.68524,17.85166,-9.80564,1.71853,-0.30798,82.25099,-6.058633,0.824189,0.416805,,,,,,,,,,,,5.99768,10.6802,1.70781,50,5.59254,-5.60216,-130.94762,-7.32225,10.35486,29.11776,-13.73488,GEO_PAN,JMU_DUK,GeorgiaState,D1,SBELT,20260411-GeorgiaState-1,dab402a0-35e1-11f1-a9a1-37436f06eb6b,90.4318,,,7.98381,,,,,,,61562523-47cd-45bd-9aca-777e9263743a,4/11/2026,05:51.2,2026-04-11T16:05:51.2368128-04:00,2026-04-11T20:05:51.2368128Z,,v3,471304,471327,f0965026eca745c8a68d2bf950dea0ef,"Carlson, Hunter",830762,Right,GEO_PAN,343a25ec-6f2d-47d4-af5b-240bf97bf19a,53.83425,-131.79745,14.55888,5.8004,-6.92139,-6.86744,1.87572,-5.90438,5.17743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
3,04/11/26,06:10.6,1,3,"Hembree, Jake",806119,Left,GEO_PAN,"Langley, Kyle",10281913,Left,JMU_DUK,Undefined,1,Top,0,1,1,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,81.30558,-0.472931,2.939261,2376.670476,267.837573,3:00,5.67637,-2.08909,5.91211,-40.76774,1.98815,14.67194,1.8395,1.86418,74.20385,-7.976268,5.56795,0.470619,,,,,,,,,,,,-6.56445,1.63114,1.84486,50,5.6155,-6.62387,-117.88173,-2.29142,-9.12459,24.95377,-29.90677,GEO_PAN,JMU_DUK,GeorgiaState,D1,SBELT,20260411-GeorgiaState-1,e64dd410-35e1-11f1-a9a1-37436f06eb6b,80.0912,,,7.10173,,,,,,,61562523-47cd-45bd-9aca-777e9263743a,4/11/2026,06:10.6,2026-04-11T16:06:10.5630720-04:00,2026-04-11T20:06:10.5630720Z,,v3,471304,471327,f0965026eca745c8a68d2bf950dea0ef,"Carlson, Hunter",830762,Right,GEO_PAN,f515bb68-d12c-41a0-a817-b9afebc1f83c,54.58949,-118.84929,12.47688,5.68187,-1.13182,-14.95338,2.09484,-6.27008,-4.5623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
4,04/11/26,06:29.7,1,4,"Hembree, Jake",806119,Left,GEO_PAN,"Langley, Kyle",10281913,Left,JMU_DUK,Undefined,1,Top,0,2,1,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,90.59186,-0.510899,1.802997,2215.211416,161.024024,11:15,5.87219,-1.85997,6.71206,-14.40698,18.78312,-6.07737,4.20428,-0.71751,82.18052,-3.330504,0.696099,0.414644,77.41005,9.130372,-175.425747,1511.835793,-109.96233,6.83102,-2.86958,144.32777,56.27885,-179.363334,1.505847,3.75036,10.40044,1.74251,50,5.83219,-3.91034,-131.65048,-1.49769,6.52997,30.01467,-14.0652,GEO_PAN,JMU_DUK,GeorgiaState,D1,SBELT,20260411-GeorgiaState-1,f1a85290-35e1-11f1-a9a1-37436f06eb6b,90.90306,9.78174,,8.41134,,,,1.00136,4.18526,0.70567,61562523-47cd-45bd-9aca-777e9263743a,4/11/2026,06:29.7,2026-04-11T16:06:29.6755712-04:00,2026-04-11T20:06:29.6755712Z,GroundBall,v3,471304,471327,f0965026eca745c8a68d2bf950dea0ef,"Carlson, Hunter",830762,Right,GEO_PAN,23e959f7-5526-4b5f-8d3a-ece4d2bbf457,53.78939,-132.5116,15.00733,5.86937,-1.09417,-7.0326,1.85739,-4.09769,3.26498,120.26994,1.00136,-111.73901,11.55347,-1.25516,0.24317,-0.03452,0.00486,-0.00071,7.00E-05,4.18526,18.01583,-15.05235,0.95349,-0.1212,0.02962,-0.00428,0.00038,-3.00E-05,0.70567,-8.93977,6.05571,-1.01355,0.22122,-0.04108,0.00666,-0.00101,9.00E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
5,04/11/26,06:53.4,1,5,"Hembree, Jake",806119,Left,GEO_PAN,"Langley, Kyle",10281913,Left,JMU_DUK,Undefined,1,Top,0,2,2,Curveball,Slider,StrikeCalled,Strikeout,Undefined,Undefined,0,0,,78.40129,1.829316,-0.054288,2428.613157,290.886802,3:45,5.6233,-2.28175,6.19832,-49.99003,-4.90685,16.61528,3.14687,-0.94726,71.74486,-7.417723,2.947349,0.483257,,,,,,,,,,,,-8.61461,-2.64291,2.27774,50,5.73615,-0.48711,-113.95167,2.11506,-11.25797,22.13147,-35.62796,GEO_PAN,JMU_DUK,GeorgiaState,D1,SBELT,20260411-GeorgiaState-1,ffc52560-35e1-11f1-a9a1-37436f06eb6b,77.99662,,,6.65643,,,,,,,61562523-47cd-45bd-9aca-777e9263743a,4/11/2026,06:53.4,2026-04-11T16:06:53.3980000-04:00,2026-04-11T20:06:53.3980000Z,,v3,471304,471327,f0965026eca745c8a68d2bf950dea0ef,"Carlson, Hunter",830762,Right,GEO_PAN,d3754993-5e75-4a81-93f1-89b21edf8b4c,54.30674,-114.78507,11.06574,5.63124,3.45669,-17.81398,2.2881,-0.06317,-5.62899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.61248,,,0.863916,,,,2.5259,5.5189,-3.18045,71.05752,4.92724,-53.73683,2.57258,85.62832,-7.35636,5.53999,10.78212,-13.30092,-3.21734,-63.4135,5.7134,High,High,High,,,High,Low,Medium
6,04/11/26,07:31.1,2,1,"Hembree, Jake",806119,Left,GEO_PAN,"Thompson, Clay",1000134813,Right,JMU_DUK,Undefined,1,Top,1,0,0,Curveball,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,77.56859,0.460957,1.448904,2481.740455,313.590074,4:30,5.77304,-1.84022,5.96251,-53.51456,-6.83256,8.80044,1.7411,0.23702,71.0126,-9.359851,3.033398,0.491752,,,,,,,,,,,,-4.09516,-3.25185,1.72019,50,5.77966,-3.16592,-112.66512,-0.76539,-5.2056,22.57797,-36.30764,GEO_PAN,JMU_DUK,GeorgiaState,D1,SBELT,20260411-GeorgiaState-1,16773c30-35e2-11f1-a9a1-37436f06eb6b,76.64931,,,6.55599,,,,,,,61562523-47cd-45bd-9aca-777e9263743a,4/11/2026,07:31.1,2026-04-11T16:07:31.1213056-04:00,2026-04-11T20:07:31.1213056Z,,v3,471304,471327,f0965026eca745c8a68d2bf950dea0ef,"Carlson, Hunter",830762,Right,GEO_PAN,e6883b3b-2f0a-4b1c-bec1-5678810ec90c,54.54229,-113.57174,11.28899,5.78112,0.69255,-18.15382,1.84312,-2.95689,-2.6028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
7,04/11/26,07:51.6,2,2,"Hembree, Jake",806119,Left,GEO_PAN,"Thompson, Clay",1000134813,Right,JMU_DUK,Undefined,1,Top,1,0,1,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,90.22091,-2.140269,1.580952,2240.289546,157.174108,11:15,5.83769,-1.65584,6.64106,-16.48623,17.36591,-6.79229,2.50283,-0.77417,81.3881,-5.341425,0.3448,0.418759,91.89161,27.990329,35.261986,4012.44349,84.13164,48.47031,70.86419,306.08246,232.59622,48.548203,4.042593,4.08378,10.1913,1.5515,50,5.68603,-3.34776,-130.92845,-5.29468,6.97575,31.75693,-14.76567,GEO_PAN,JMU_DUK,GeorgiaState,D1,SBELT,20260411-GeorgiaState-1,1ee6cfc0-35e2-11f1-a9a1-37436f06eb6b,90.00981,58.87842,,8.83281,,,,0.56195,2.27865,0.83213,61562523-47cd-45bd-9aca-777e9263743a,4/11/2026,07:51.6,2026-04-11T16:07:51.6404736-04:00,2026-04-11T20:07:51.6404736Z,FlyBall,v3,471304,471327,f0965026eca745c8a68d2bf950dea0ef,"Carlson, Hunter",830762,Right,GEO_PAN,52d2c51e-12ad-45d3-8dcf-c9a26ac44e5c,53.85925,-131.86119,15.87846,5.83518,-4.86099,-7.38283,1.65283,-3.55265,3.48787,,0.56419,97.11498,-21.17751,4.35132,-0.50077,-0.1297,0.06937,-0.01282,0.00092,2.27872,63.24935,-19.98681,1.49644,-0.10654,-0.03869,0.01965,-0.00317,0.00014,0.83114,68.73583,-1.79227,-0.81116,0.06371,0.14534,-0.07432,0.01534,-0.00121,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
8,04/11/26,08:28.6,2,3,"Hembree, Jake",806119,Left,GEO_PAN,"Thompson, Clay",1000134813,Right,JMU_DUK,Undefined,1,Top,1,0,2,Curveball,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,76.25714,2.449161,-1.854591,2504.8628,283.396742,3:30,5.73918,-1.89245,6.05447,-50.80282,-2.70847,18.02871,3.7754,-2.10748,69.45372,-6.950289,1.390555,0.499135,,,,,,,,,,,,-9.75319,-1.57591,2.02759,50,5.90322,2.92496,-110.6666,3.19031,-12.00649,21.10447,-34.11406,GEO_PAN,JMU_DUK,GeorgiaState,D1,SBELT,20260411-GeorgiaState-1,34f1d120-35e2-11f1-a9a1-37436f06eb6b,75.51545,,,6.80342,,,,,,,61562523-47cd-45bd-9aca-777e9263743a,4/11/2026,08:28.6,2026-04-11T16:08:28.6109184-04:00,2026-04-11T20:08:28.6109184Z,,v3,471304,471327,f0965026eca745c8a68d2bf950dea0ef,"Carlson, Hunter",830762,Right,GEO_PAN,65cb0d3e-1739-434c-aeff-9c83d5fc036c,54.44914,-111.51184,10.55223,5.74808,4.55658,-17.05703,1.90082,3.40582,-6.00325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
9,04/11/26,08:49.6,2,4,"Hembree, Jake",806119,Left,GEO_PAN,"Thompson, Clay",1000134813,Right,JMU_DUK,Undefined,1,Top,1,1,2,Curveball,Slider,InPlay,Undefined,Popup,Out,1,0,,78.66124,1.279279,1.04156,2425.277699,282.141399,3:30,5.67264,-2.13456,5.95005,-47.65475,-2.01512,16.6945,2.88838,0.22284,71.42032,-7.522593,4.041508,0.486231,59.21724,34.482153,3.178618,3540.969295,109.3664,41.18134,11.78916,190.35963,183.47008,8.324485,3.383219,-8.23997,-0.99866,2.04224,50,5.74791,-2.69594,-114.16928,1.05376,-10.70544,24.09258,-33.47154,GEO_PAN,JMU_DUK,GeorgiaState,D1,SBELT,20260411-GeorgiaState-1,4182fae0-35e2-11f1-a9a1-37436f06eb6b,77.51963,41.57485,,7.24092,,,,1.25356,2.89458,-0.23407,61562523-47cd-45bd-9aca-777e9263743a,4/11/2026,08:49.6,2026-04-11T16:08:49.5992320-04:00,2026-04-11T20:08:49.5992320Z,LineDrive,v3,471304,471327,f0965026eca745c8a68d2bf950dea0ef,"Carlson, Hunter",830762,Right,GEO_PAN,a57fb02e-9c03-4bbf-9a34-dcf49a3a97a3,54.55325,-115.12612,12.04629,5.67966,2.38308,-16.73577,2.14087,-2.27077,-5.35272,205.928129,1.2537,71.47847,-8.75075,1.95949,-0.37323,0.0863,-0.02954,0.00701,-0.00064,2.89469,49.16583,-16.64087,0.70434,0.05657,-0.13222,0.06216,-0.01283,0.00099,-0.2341,3.97037,2.12883,-0.45532,0.10056,-0.02743,0.00941,-0.0021,0.00018,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
10,04/11/26,09:28.3,3,1,"Hembree, Jake",806119,Left,GEO_PAN,"Schmidly, Ike",1000182451,Right,JMU_DUK,Undefined,1,Top,2,0,0,Fastball,Four-Seam,InPlay,Undefined,GroundBall,Error,0,0,,89.664,-2.47884,2.953729,2127.005757,154.266266,11:15,5.82631,-1.66473,6.83408,-17.33048,16.50489,-7.39933,2.11673,0.41515,81.51531,-5.825915,1.604076,0.418656,57.94546,-10.602849,-20.004305,,,,,11.04806,11.04806,-16.957534,0.10429,4.83555,9.86229,1.47747,50,5.66025,-6.44211,-130.11968,-6.0587,8.22086,29.43998,-15.40736,GEO_PAN,JMU_DUK,GeorgiaState,D1,SBELT,20260411-GeorgiaState-1,5885f0d0-35e2-11f1-a9a1-37436f06eb6b,90.0321,1.91447,,8.14868,,,,2.40679,1.91447,-0.31212,61562523-47cd-45bd-9aca-777e9263743a,4/11/2026,09:28.3,2026-04-11T16:09:28.2991616-04:00,2026-04-11T20:09:28.2991616Z,GroundBall,v3,471304,471327,f0965026eca745c8a68d2bf950dea0ef,"Carlson, Hunter",830762,Right,GEO_PAN,8c9581d0-0950-4d4c-9b1c-1c1d45029eba,53.66825,-130.947,14.71999,5.82443,-5.62573,-7.70368,1.66176,-6.67313,4.11043,331.952477,2.40668,78.50981,-2.45152,,,,,,,1.91451,-15.64255,-26.03697,,,,,,,-0.31208,-28.58175,6.48416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,
