PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2026-04-25,16:05:49.46,1,1,"Caruso, Michael",838171,Right,GEO_PAN,"Morales, Efrain",1000115748,Right,OLD_MON,Undefined,1,Top,0,0,0,Fastball,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,91.86419,-2.098967,-2.881736,1939.766821,228.497318,1:30,6.16192,0.85259,5.75481,-20.64655,12.74009,13.17701,2.48402,-0.73431,83.9324,-5.959984,-0.525122,0.41587,,,,,,,,,,,,-7.48619,7.39918,-0.62119,50,5.97489,6.11425,-133.18954,-5.58441,-13.43968,28.76053,-18.89058,GEO_PAN,OLD_MON,GeorgiaState,D1,SBELT,20260425-GeorgiaState-1,27d800d0-40e2-11f1-b5c3-fb5c04ba4f2f,90.63511,,,7.93179,,,,,,,d6357af2-18e3-4438-af42-5a20781aea4c,2026-04-25,20:05:49.46,2026-04-25T16:05:49.4637568-04:00,2026-04-25T20:05:49.4637568Z,,v3,471304,3090,5c50517a784c4e83a9747c38dda4c332,"Griffith, Cole",807519,Right,GEO_PAN,b2f339e5-fb93-4024-a160-e2b49d073765,54.74692,-134.21066,14.38027,6.16125,-4.91372,-9.44529,-0.84675,6.59141,-6.71984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
2,2026-04-25,16:06:05.63,1,2,"Caruso, Michael",838171,Right,GEO_PAN,"Morales, Efrain",1000115748,Right,OLD_MON,Undefined,1,Top,0,0,1,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,92.4964,-0.606064,-2.55647,2028.049838,229.074164,1:45,6.34022,1.17281,5.77398,-20.55875,12.36835,13.02324,4.06241,-0.12257,84.1877,-4.466332,-0.2265,0.412998,,,,,,,,,,,,-7.31567,6.79209,-0.96904,50,6.27772,5.39788,-134.18594,-2.11561,-13.30024,29.81349,-19.82568,GEO_PAN,OLD_MON,GeorgiaState,D1,SBELT,20260425-GeorgiaState-1,317c6ae0-40e2-11f1-b5c3-fb5c04ba4f2f,91.26538,,,8.3087,,,,,,,d6357af2-18e3-4438-af42-5a20781aea4c,2026-04-25,20:06:05.63,2026-04-25T16:06:05.6364544-04:00,2026-04-25T20:06:05.6364544Z,,v3,471304,3090,5c50517a784c4e83a9747c38dda4c332,"Griffith, Cole",807519,Right,GEO_PAN,a613a594-a356-4242-bb0d-fd328f6ee9fc,54.7269,-135.23208,14.90675,6.33975,-1.41993,-9.91284,-1.16664,5.86458,-6.65012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
3,2026-04-25,16:06:21.74,1,3,"Caruso, Michael",838171,Right,GEO_PAN,"Morales, Efrain",1000115748,Right,OLD_MON,Undefined,1,Top,0,1,1,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,86.03116,-1.020473,-3.545521,1220.780488,266.497597,3:00,6.03062,0.99815,5.97647,-35.72896,2.1939,15.18646,2.10524,-1.02746,78.50069,-7.622126,-0.817397,0.443223,,,,,,,,,,,,-8.80083,1.84,-0.72537,50,5.93013,7.10505,-124.73061,-3.43791,-13.78201,26.48443,-29.29263,GEO_PAN,OLD_MON,GeorgiaState,D1,SBELT,20260425-GeorgiaState-1,3b11b9c0-40e2-11f1-b5c3-fb5c04ba4f2f,85.04176,,,7.53047,,,,,,,d6357af2-18e3-4438-af42-5a20781aea4c,2026-04-25,20:06:21.74,2026-04-25T16:06:21.7422336-04:00,2026-04-25T20:06:21.7422336Z,,v3,471304,3090,5c50517a784c4e83a9747c38dda4c332,"Griffith, Cole",807519,Right,GEO_PAN,45f22efb-8433-463c-badd-bd8c9fb3cf72,54.52588,-125.68793,13.24221,6.03527,-2.37909,-14.64632,-0.9912,7.60322,-6.89101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
4,2026-04-25,16:06:39.24,1,4,"Caruso, Michael",838171,Right,GEO_PAN,"Morales, Efrain",1000115748,Right,OLD_MON,Undefined,1,Top,0,2,1,Fastball,Sinker,InPlay,Undefined,GroundBall,Out,1,0,,93.21912,-1.504268,-2.28999,1987.032444,233.120115,1:45,6.21818,0.99536,5.7965,-21.65525,10.43997,12.63875,3.01284,-0.08272,85.75801,-5.532202,-0.026345,0.407748,94.02786,-17.459392,38.393913,,,,,8.16768,8.0932,43.155005,0.067392,-7.04764,6.01496,-0.81452,50,6.08128,4.85363,-135.38465,-4.31827,-13.16482,27.7716,-20.93825,GEO_PAN,OLD_MON,GeorgiaState,D1,SBELT,20260425-GeorgiaState-1,45847050-40e2-11f1-b5c3-fb5c04ba4f2f,92.44059,2.79434,,7.46111,,,,-1.0049,2.79434,0.06867,d6357af2-18e3-4438-af42-5a20781aea4c,2026-04-25,20:06:39.24,2026-04-25T16:06:39.2442880-04:00,2026-04-25T20:06:39.2442880Z,GroundBall,v3,471304,3090,5c50517a784c4e83a9747c38dda4c332,"Griffith, Cole",807519,Right,GEO_PAN,30bfbf2f-1442-4f51-8df0-ec1ed8bd0768,54.70699,-136.34678,13.8858,6.21831,-3.59287,-10.46913,-0.99057,5.30972,-6.58241,180,-1.00726,103.32473,,,,,,,,2.79529,-41.46383,,,,,,,,0.06679,81.8763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
5,2026-04-25,16:07:14.08,2,1,"Caruso, Michael",838171,Right,GEO_PAN,"Aiken, TJ",10109727,Left,OLD_MON,Undefined,1,Top,1,0,0,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,93.58577,-1.492727,-3.036401,2032.069487,227.271521,1:30,6.23667,0.93298,5.9204,-17.97706,13.86721,13.93662,3.351,-0.72621,85.66739,-4.881193,-0.537486,0.406151,,,,,,,,,,,,-7.95729,7.81178,-0.69741,50,6.10664,6.58848,-135.80773,-4.12713,-14.90012,29.01209,-17.5464,GEO_PAN,OLD_MON,GeorgiaState,D1,SBELT,20260425-GeorgiaState-1,5a493610-40e2-11f1-b5c3-fb5c04ba4f2f,92.80411,,,7.91838,,,,,,,d6357af2-18e3-4438-af42-5a20781aea4c,2026-04-25,20:07:14.08,2026-04-25T16:07:14.0825600-04:00,2026-04-25T20:07:14.0825600Z,,v3,471304,3090,5c50517a784c4e83a9747c38dda4c332,"Griffith, Cole",807519,Right,GEO_PAN,a102a2a7-fdf3-4ebd-9677-e5c5b9de1573,54.58253,-136.78317,14.50604,6.23548,-3.53718,-8.7732,-0.92735,7.08946,-7.45006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
6,2026-04-25,16:07:29.67,2,2,"Caruso, Michael",838171,Right,GEO_PAN,"Aiken, TJ",10109727,Left,OLD_MON,Undefined,1,Top,1,1,0,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,84.68917,-0.957686,-3.433666,1276.704958,238.350751,2:00,6.04092,1.22525,5.86867,-31.78128,7.09532,9.61343,2.50115,-1.16717,78.01052,-6.825955,-1.71176,0.448761,,,,,,,,,,,,-5.83359,4.23776,-0.95242,50,5.94461,6.99269,-122.90006,-3.10335,-8.97012,23.13625,-25.65776,GEO_PAN,OLD_MON,GeorgiaState,D1,SBELT,20260425-GeorgiaState-1,63956e00-40e2-11f1-b5c3-fb5c04ba4f2f,83.99214,,,6.67865,,,,,,,d6357af2-18e3-4438-af42-5a20781aea4c,2026-04-25,20:07:29.67,2026-04-25T16:07:29.6728576-04:00,2026-04-25T20:07:29.6728576Z,,v3,471304,3090,5c50517a784c4e83a9747c38dda4c332,"Griffith, Cole",807519,Right,GEO_PAN,de787efa-50df-4488-a284-fa5d3cddd327,54.63484,-123.7695,11.56812,6.04311,-2.13914,-12.82888,-1.22153,7.32978,-4.48506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
7,2026-04-25,16:07:46.41,2,3,"Caruso, Michael",838171,Right,GEO_PAN,"Aiken, TJ",10109727,Left,OLD_MON,Undefined,1,Top,1,2,0,Fastball,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,93.42148,-2.720117,-3.171653,2094.791339,228.743338,1:30,6.20712,1.03774,5.74358,-18.9184,13.37028,14.06119,2.092,-0.74676,85.48128,-6.260554,-0.658289,0.408975,,,,,,,,,,,,-8.09248,7.88304,-0.7826,50,5.96881,6.88321,-135.40519,-7.08586,-15.02968,29.46476,-17.53337,GEO_PAN,OLD_MON,GeorgiaState,D1,SBELT,20260425-GeorgiaState-1,6d8a1af0-40e2-11f1-b5c3-fb5c04ba4f2f,92.1632,,,7.9402,,,,,,,d6357af2-18e3-4438-af42-5a20781aea4c,2026-04-25,20:07:46.41,2026-04-25T16:07:46.4107520-04:00,2026-04-25T20:07:46.4107520Z,,v3,471304,3090,5c50517a784c4e83a9747c38dda4c332,"Griffith, Cole",807519,Right,GEO_PAN,5065bedc-a2f3-448f-85fc-dd632008e64b,54.76034,-136.43712,14.73238,6.20622,-6.47179,-8.76668,-1.03288,7.40959,-7.51484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
8,2026-04-25,16:08:05.29,2,4,"Caruso, Michael",838171,Right,GEO_PAN,"Aiken, TJ",10109727,Left,OLD_MON,Undefined,1,Top,1,2,1,Fastball,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,93.76727,-2.722513,-3.183897,2035.354196,229.528085,1:45,6.23006,0.95833,5.82327,-19.05151,12.93343,13.9456,2.10537,-0.84281,85.72564,-6.291876,-0.687474,0.407047,,,,,,,,,,,,-8.08339,7.68996,-0.70625,50,5.99561,6.9523,-135.91293,-7.11617,-15.10685,30.03074,-17.80244,GEO_PAN,OLD_MON,GeorgiaState,D1,SBELT,20260425-GeorgiaState-1,78cb1e00-40e2-11f1-b5c3-fb5c04ba4f2f,92.59981,,,8.04162,,,,,,,d6357af2-18e3-4438-af42-5a20781aea4c,2026-04-25,20:08:05.29,2026-04-25T16:08:05.2924928-04:00,2026-04-25T20:08:05.2924928Z,,v3,471304,3090,5c50517a784c4e83a9747c38dda4c332,"Griffith, Cole",807519,Right,GEO_PAN,8100726f-ada3-44b6-96a2-8fdb736d4815,54.68084,-136.94329,15.01537,6.22929,-6.50537,-8.90122,-0.95368,7.47062,-7.55342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
9,2026-04-25,16:08:24.34,2,5,"Caruso, Michael",838171,Right,GEO_PAN,"Aiken, TJ",10109727,Left,OLD_MON,Undefined,1,Top,1,2,2,ChangeUp,Changeup,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,86.44369,-2.242714,-2.841546,1322.754201,251.566774,2:30,5.96466,1.1947,6.03815,-30.33722,6.68544,16.75151,1.35619,-0.04276,79.8659,-7.846094,0.174472,0.437931,,,,,,,,,,,,-9.51107,4.32626,-0.98229,50,5.77256,5.59388,-125.53671,-5.90464,-15.26319,24.07599,-25.23137,GEO_PAN,OLD_MON,GeorgiaState,D1,SBELT,20260425-GeorgiaState-1,84272320-40e2-11f1-b5c3-fb5c04ba4f2f,86.06942,,,6.57779,,,,,,,d6357af2-18e3-4438-af42-5a20781aea4c,2026-04-25,20:08:24.34,2026-04-25T16:08:24.3491840-04:00,2026-04-25T20:08:24.3491840Z,,v3,471304,3090,5c50517a784c4e83a9747c38dda4c332,"Griffith, Cole",807519,Right,GEO_PAN,3aed4b35-e1a1-40ab-a793-6ffd805a43a2,54.46801,-126.3907,12.038,5.96613,-5.00967,-12.61569,-1.19031,6.13527,-7.63159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,2026-04-25,16:09:04.09,3,1,"Caruso, Michael",838171,Right,GEO_PAN,"Johnson, William",822847,Right,OLD_MON,Undefined,1,Top,2,0,0,Fastball,Sinker,InPlay,Undefined,GroundBall,Out,1,0,,93.80819,-1.947882,-2.537899,1994.533739,237.818251,2:00,6.15183,0.82956,5.65578,-21.04576,11.06489,15.93926,2.57881,-0.21073,85.71217,-5.867332,0.309276,0.407846,82.7328,-51.422181,-42.144487,,,,,3.13196,3.13196,-21.893358,0.027076,-8.84099,6.47433,-0.6249,50,5.9733,5.31104,-136.07558,-5.3832,-16.55731,30.18663,-20.049,GEO_PAN,OLD_MON,GeorgiaState,D1,SBELT,20260425-GeorgiaState-1,9bdca030-40e2-11f1-b5c3-fb5c04ba4f2f,92.4184,2.57534,,8.09602,,,,1.38296,2.57534,0.21055,d6357af2-18e3-4438-af42-5a20781aea4c,2026-04-25,20:09:04.09,2026-04-25T16:09:04.0952832-04:00,2026-04-25T20:09:04.0952832Z,GroundBall,v3,471304,3090,5c50517a784c4e83a9747c38dda4c332,"Griffith, Cole",807519,Right,GEO_PAN,aa249fe3-38b2-49ca-8b55-2dfb90868187,54.84781,-137.14678,15.09331,6.1517,-4.67174,-10.0245,-0.82379,5.8986,-8.27866,,1.38229,56.2546,,,,,,,,2.57646,-95.11689,,,,,,,,0.21115,-50.90933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Estimated,Estimated,,,
