PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2026-04-17,19:52:23.81,1,1,"Jones, Luke",831315,Right,COA_CHA,"Maginnis, Wills",815491,Right,GEO_PAN,Undefined,1,Top,0,0,0,Undefined,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,90.2386,-2.029302,-2.206458,2285.446406,206.243738,12:45,5.63248,0.85666,6.52171,-15.37804,18.24993,8.45225,2.48695,-0.4644,82.24283,-5.001923,-0.672519,0.417371,94.9385,7.400261,2.076608,930.004381,109.99975,4.61755,-0.22757,141.20051,141.20051,-0.890674,1.173394,-5.06355,10.48469,-0.70645,50,5.48419,4.71592,-131.0324,-5.02505,-8.76999,28.66887,-14.01471,COA_CHA,GEO_PAN,SpringsBrooksStadium,D1,SBELT,20260417-SpringsBrooksStadium-1,7bef7480-3ab8-11f1-853b-dff4507aeed8,90.30929,6.81535,,7.99577,,,,0.33855,2.32128,0.4629,dafa1256-c83e-43a7-85f9-1718247adf1d,2026-04-17,23:52:23.81,2026-04-17T19:52:23.8180000-04:00,2026-04-17T23:52:23.8180000Z,LineDrive,v3,4104,471304,3091f5c0732a42a5a61b18dc80bb6301,"Estep, Brice",831307,Right,COA_CHA,f814a2dc-4db6-41d0-87e9-9c7d6d7a714f,53.97641,-131.89954,14.33443,5.62977,-4.60115,-7.00736,-0.8531,4.98118,-4.385,87.469515,0.33855,137.99241,-17.82639,2.67664,-0.54633,0.10028,-0.0196,0.00341,-0.00034,2.32128,17.9345,-18.72689,1.8335,-0.36713,0.08422,-0.01644,0.0029,-0.00031,0.4629,5.00354,-7.91172,1.8903,-0.46205,0.10548,-0.02288,0.00426,-0.00045,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
2,2026-04-17,18:05:27.27,1,2,"Jones, Luke",831315,Right,COA_CHA,"Maginnis, Wills",815491,Right,GEO_PAN,Undefined,1,Top,0,1,0,Sinker,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,88.03291,-0.745025,-2.673609,2303.035692,250.101299,2:15,5.28392,1.51851,5.37567,-30.10191,6.66532,15.20914,2.07617,0.27763,80.61728,-6.27208,0.029265,0.436417,,,,,,,,,,,,-8.35563,3.9102,-1.28996,50,5.19595,5.2844,-127.69891,-2.77503,-13.81103,26.05045,-25.71087,COA_CHA,GEO_PAN,SpringsBrooksStadium,D1,SBELT,20260417-SpringsBrooksStadium-1,8aafb110-3aa9-11f1-ad6c-f361505a3b7a,86.36793,,,7.41563,,,,,,,dafa1256-c83e-43a7-85f9-1718247adf1d,2026-04-17,22:05:27.27,2026-04-17T18:05:27.2780000-04:00,2026-04-17T22:05:27.2780000Z,,v3,4104,471304,3091f5c0732a42a5a61b18dc80bb6301,"Estep, Brice",831307,Right,COA_CHA,e8081c70-b5e0-4eff-b375-56fc0cf458e9,55.12342,-128.73984,13.02523,5.28631,-1.74767,-12.85544,-1.51215,5.83626,-6.90552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
3,2026-04-17,18:05:40.56,1,3,"Jones, Luke",831315,Right,COA_CHA,"Maginnis, Wills",815491,Right,GEO_PAN,Undefined,1,Top,0,1,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,89.00828,-0.378252,-3.952607,2535.186645,207.606734,1:00,5.24507,1.4658,5.76109,-19.07182,16.51422,8.03811,3.30284,-1.54917,81.13515,-3.980336,-2.519083,0.42935,,,,,,,,,,,,-5.1652,8.84252,-1.14268,50,5.20212,8.5592,-128.96183,-1.44021,-8.69756,26.84876,-17.2844,COA_CHA,GEO_PAN,SpringsBrooksStadium,D1,SBELT,20260417-SpringsBrooksStadium-1,92986160-3aa9-11f1-ad6c-f361505a3b7a,87.78956,,,7.87313,,,,,,,dafa1256-c83e-43a7-85f9-1718247adf1d,2026-04-17,22:05:40.56,2026-04-17T18:05:40.5620000-04:00,2026-04-17T22:05:40.5620000Z,,v3,4104,471304,3091f5c0732a42a5a61b18dc80bb6301,"Estep, Brice",831307,Right,COA_CHA,b88a36a1-6c09-49bf-b4a3-7c80007b06a4,54.73571,-129.94403,13.42438,5.24324,-0.8079,-8.6422,-1.46162,8.87737,-4.34878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
4,2026-04-17,18:05:55.26,1,4,"Jones, Luke",831315,Right,COA_CHA,"Maginnis, Wills",815491,Right,GEO_PAN,Undefined,1,Top,0,2,1,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,89.2189,-0.2183,-2.697743,2478.001019,208.645205,1:00,5.28919,1.58089,5.66013,-20.22686,14.83312,7.56048,3.39983,-0.30666,82.29211,-3.995656,-1.348883,0.426164,,,,,,,,,,,,-4.52087,7.90398,-1.35749,50,5.25793,5.78514,-129.60266,-1.16257,-7.77663,24.20952,-18.57793,COA_CHA,GEO_PAN,SpringsBrooksStadium,D1,SBELT,20260417-SpringsBrooksStadium-1,9b5f3cb0-3aa9-11f1-ad6c-f361505a3b7a,88.44576,,,6.92679,,,,,,,dafa1256-c83e-43a7-85f9-1718247adf1d,2026-04-17,22:05:55.26,2026-04-17T18:05:55.2670000-04:00,2026-04-17T22:05:55.2670000Z,,v3,4104,471304,3091f5c0732a42a5a61b18dc80bb6301,"Estep, Brice",831307,Right,COA_CHA,869531da-4d9c-48d0-a4be-ba273ef35b6c,54.84001,-130.50364,12.10476,5.28833,-0.47118,-9.28896,-1.57817,6.07455,-3.88831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
5,2026-04-17,18:06:13.09,1,5,"Jones, Luke",831315,Right,COA_CHA,"Maginnis, Wills",815491,Right,GEO_PAN,Undefined,1,Top,0,2,2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,89.92876,-1.719563,-4.715883,2457.222939,214.042777,1:15,5.22121,1.57127,5.51698,-18.90784,16.19406,10.20323,2.03177,-1.99793,82.43833,-5.255627,-2.906863,0.426419,,,,,,,,,,,,-6.36662,8.94985,-1.16656,50,5.05838,10.27794,-130.14795,-4.54346,-10.97933,25.92486,-16.73988,COA_CHA,GEO_PAN,SpringsBrooksStadium,D1,SBELT,20260417-SpringsBrooksStadium-1,a5fa14b0-3aa9-11f1-ad6c-f361505a3b7a,88.39294,,,7.49043,,,,,,,dafa1256-c83e-43a7-85f9-1718247adf1d,2026-04-17,22:06:13.09,2026-04-17T18:06:13.0950000-04:00,2026-04-17T22:06:13.0950000Z,,v3,4104,471304,3091f5c0732a42a5a61b18dc80bb6301,"Estep, Brice",831307,Right,COA_CHA,c32b94f8-2a50-4a9c-865d-03fbe9fab82d,54.98112,-131.13641,12.96243,5.21944,-3.90521,-8.36994,-1.56641,10.69656,-5.48967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
6,2026-04-17,18:06:30.08,1,6,"Jones, Luke",831315,Right,COA_CHA,"Maginnis, Wills",815491,Right,GEO_PAN,Undefined,1,Top,0,3,2,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,90.3157,-0.298312,-2.055169,2455.858146,216.044773,1:15,5.26585,1.56248,5.25367,-20.14733,15.00871,10.0954,3.30642,0.47185,82.26529,-4.060858,-0.265954,0.426748,72.35349,50.968624,106.307852,5638.962714,,,,,64.1076,,,-5.65055,7.93044,-1.38186,50,5.224,4.23841,-131.00037,-1.39128,-9.80134,28.14284,-18.41806,COA_CHA,GEO_PAN,SpringsBrooksStadium,D1,SBELT,20260417-SpringsBrooksStadium-1,b0192d00-3aa9-11f1-ad6c-f361505a3b7a,88.32484,73.90001,,8.05041,,,,1.29865,3.23542,-0.5232,dafa1256-c83e-43a7-85f9-1718247adf1d,2026-04-17,22:06:30.08,2026-04-17T18:06:30.0810000-04:00,2026-04-17T22:06:30.0810000Z,,v3,4104,471304,3091f5c0732a42a5a61b18dc80bb6301,"Estep, Brice",831307,Right,COA_CHA,cb550b75-f0c7-430a-8dbe-08fc815688a1,55.24501,-132.12235,14.07142,5.26483,-0.657,-9.20903,-1.55863,4.62916,-4.90067,305.163694,1.29865,-18.76506,-3.10088,1.8649,-0.62637,0.17434,-0.04314,0.00825,-0.00087,3.23542,82.43281,-23.36174,1.89827,-0.10831,-0.04679,0.0222,-0.00542,0.00076,-0.5232,64.13886,-19.06116,5.57089,-1.33814,0.29521,-0.06234,0.01043,-0.00097,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Undefined,,,
7,2026-04-17,18:06:48.69,1,7,"Jones, Luke",831315,Right,COA_CHA,"Maginnis, Wills",815491,Right,GEO_PAN,Undefined,1,Top,0,3,2,Sinker,Sinker,InPlay,Undefined,GroundBall,Out,1,0,,89.01064,-0.323762,-4.006867,2361.279586,248.022435,2:15,5.1672,1.62486,5.67071,-28.73718,7.04233,14.53698,2.46983,-0.90561,81.08123,-5.643676,-1.415722,0.430515,99.22569,0.150656,-8.716217,1226.056588,,,,49.41847,47.59458,-7.835069,0.343519,-8.59941,3.99386,-1.29575,50,5.12165,8.41686,-128.9824,-1.74264,-14.43366,27.745,-25.47059,COA_CHA,GEO_PAN,SpringsBrooksStadium,D1,SBELT,20260417-SpringsBrooksStadium-1,bb33bc50-3aa9-11f1-ad6c-f361505a3b7a,87.55189,2.5706,,7.92941,,,,2.46119,2.56948,0.91226,dafa1256-c83e-43a7-85f9-1718247adf1d,2026-04-17,22:06:48.69,2026-04-17T18:06:48.6970000-04:00,2026-04-17T22:06:48.6970000Z,GroundBall,v3,4104,471304,3091f5c0732a42a5a61b18dc80bb6301,"Estep, Brice",831307,Right,COA_CHA,f0f505fe-c770-43aa-9596-2cefa3c2c137,54.82951,-130.0171,13.8725,5.16892,-0.79275,-12.73529,-1.61968,8.95514,-7.21683,30.978324,2.46956,143.52397,-23.92811,,,,,,,2.57695,0.0916,-22.16432,,,,,,,0.91365,-22.108,-0.48507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
8,2026-04-17,18:07:17.25,2,1,"Jones, Luke",831315,Right,COA_CHA,"Garagozzo, Nick",824774,Left,GEO_PAN,Undefined,1,Top,1,0,0,Sinker,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,89.21689,0.53767,-1.928766,2303.00553,249.450753,2:15,5.21939,1.50081,5.26438,-29.47403,6.76209,14.74524,3.26863,0.91695,80.83337,-4.895947,0.686348,0.433254,,,,,,,,,,,,-7.89662,3.59803,-1.33538,50,5.24722,3.66572,-129.31832,0.09713,-13.26481,28.98831,-26.13005,COA_CHA,GEO_PAN,SpringsBrooksStadium,D1,SBELT,20260417-SpringsBrooksStadium-1,cc381eb0-3aa9-11f1-ad6c-f361505a3b7a,86.99855,,,8.38353,,,,,,,dafa1256-c83e-43a7-85f9-1718247adf1d,2026-04-17,22:07:17.25,2026-04-17T18:07:17.2520000-04:00,2026-04-17T22:07:17.2520000Z,,v3,4104,471304,3091f5c0732a42a5a61b18dc80bb6301,"Estep, Brice",831307,Right,COA_CHA,ddae8856-5b86-4a0e-b67c-02de5014501d,55.23253,-130.48598,14.49415,5.22211,1.14967,-13.06502,-1.4938,4.20003,-6.63241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
9,2026-04-17,18:07:30.84,2,2,"Jones, Luke",831315,Right,COA_CHA,"Garagozzo, Nick",824774,Left,GEO_PAN,Undefined,1,Top,1,1,0,Slider,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,79.18665,-0.624044,-1.486328,2751.934751,71.229566,8:15,5.21958,1.60016,5.10641,-51.18751,-4.32044,-17.78631,0.36577,-1.28276,71.77787,-9.883314,-4.637986,0.492726,,,,,,,,,,,,8.43607,-1.55421,-1.44518,50,5.12058,3.69455,-114.69247,-3.06638,10.97071,25.89791,-34.19523,COA_CHA,GEO_PAN,SpringsBrooksStadium,D1,SBELT,20260417-SpringsBrooksStadium-1,d45b18e0-3aa9-11f1-ad6c-f361505a3b7a,76.49779,,,7.40879,,,,,,,dafa1256-c83e-43a7-85f9-1718247adf1d,2026-04-17,22:07:30.84,2026-04-17T18:07:30.8410000-04:00,2026-04-17T22:07:30.8410000Z,,v3,4104,471304,3091f5c0732a42a5a61b18dc80bb6301,"Estep, Brice",831307,Right,COA_CHA,e6fe4a10-4e59-4002-8638-3bd789b0a819,55.39375,-115.904,12.94895,5.22661,-1.4667,-17.09762,-1.60601,3.18133,5.48535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,2026-04-17,18:07:50.51,2,3,"Jones, Luke",831315,Right,COA_CHA,"Garagozzo, Nick",824774,Left,GEO_PAN,Undefined,1,Top,1,2,0,Sinker,Sinker,InPlay,Undefined,FlyBall,Out,1,0,,88.47185,-0.434655,-3.524971,2299.250033,244.804626,2:15,5.25511,1.51445,5.54856,-26.95458,9.73906,17.90088,2.60195,-0.29198,79.82172,-5.454143,-0.338258,0.43598,86.57811,27.84836,4.765872,3042.289705,109.9303,50.63457,3.90351,303.1887,298.57734,-3.748731,4.414387,-10.19894,5.42811,-1.22142,50,5.19983,7.109,-128.10867,-1.91308,-16.72293,29.76369,-23.27367,COA_CHA,GEO_PAN,SpringsBrooksStadium,D1,SBELT,20260417-SpringsBrooksStadium-1,e00b5880-3aa9-11f1-ad6c-f361505a3b7a,86.45448,62.14735,,8.65013,,,,1.61732,2.62298,0.29132,dafa1256-c83e-43a7-85f9-1718247adf1d,2026-04-17,22:07:50.51,2026-04-17T18:07:50.5170000-04:00,2026-04-17T22:07:50.5170000Z,LineDrive,v3,4104,471304,3091f5c0732a42a5a61b18dc80bb6301,"Estep, Brice",831307,Right,COA_CHA,8891c630-ce31-4c59-8f02-edf0f1ff87c4,54.95002,-129.2536,14.88185,5.2562,-1.01781,-11.63684,-1.50726,7.75229,-8.36146,152.172049,1.61715,111.89067,-19.56861,4.24403,-0.92558,0.21094,-0.0426,0.00555,-0.00031,2.62289,59.31984,-16.35263,0.98359,-0.07374,-0.04961,0.02389,-0.00397,0.00023,0.29201,9.31047,-6.88041,1.61662,-0.30648,0.05261,-0.00908,0.00122,-8E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
